Episode,Score,Turn,Epsilon,Reward,Penalty456,Complete,MZScore, HandComplete
56,-64,126,0.755,-64,0,,1, 
57,-352,126,0.751,-352,0,,1, 
58,544,126,0.748,544,0,,2, 
59,160,126,0.744,160,0,,2, 
60,-256,126,0.740,-256,0,,2, 
61,-8,126,0.737,-8,0,,2, 
62,320,126,0.733,320,0,,1, 
63,-96,126,0.729,-96,0,,1, 
64,-384,126,0.726,-384,0,,0, 
65,-272,126,0.722,-272,0,,2, 
66,80,126,0.718,80,0,,1, 
67,-24,126,0.715,-24,0,,0, 
68,-120,126,0.711,-120,0,,0, 
69,264,126,0.708,264,0,,4, 
70,168,126,0.704,168,0,,1, 
71,-112,126,0.701,-112,0,,4, 
72,224,126,0.697,224,0,,0, 
73,8,126,0.694,8,0,,0, 
74,-432,126,0.690,-432,0,,1, 
75,-56,126,0.687,-56,0,,1, 
76,304,126,0.683,304,0,,1, 
77,304,126,0.680,304,0,,2, 
78,-40,126,0.676,-40,0,,1, 
79,-104,126,0.673,-104,0,,0, 
80,136,126,0.670,136,0,,1, 
81,64,126,0.666,64,0,,1, 
82,-248,126,0.663,-248,0,,0, 
83,-8,126,0.660,-8,0,,1, 
84,392,126,0.656,392,0,,1, 
85,512,126,0.653,512,0,,2, 
86,-120,126,0.650,-120,0,,1, 
87,144,126,0.647,144,0,,1, 
88,200,126,0.643,200,0,,0, 
89,-416,126,0.640,-416,0,,0, 
90,-192,126,0.637,-192,0,,1, 
91,-56,126,0.634,-56,0,,2, 
92,64,126,0.631,64,0,,1, 
93,-144,126,0.627,-144,0,,0, 
94,192,126,0.624,192,0,,1, 
95,464,126,0.621,464,0,,2, 
96,344,126,0.618,344,0,,2, 
97,80,126,0.615,80,0,,1, 
98,272,126,0.612,272,0,,1, 
99,280,126,0.609,280,0,,1, 
100,-280,126,0.606,-280,0,,0, 
101,96,126,0.603,96,0,,1, 
102,-32,126,0.600,-32,0,,1, 
103,72,126,0.597,72,0,,1, 
104,-40,126,0.594,-40,0,,2, 
105,40,126,0.591,40,0,,2, 
106,480,126,0.588,480,0,,1, 
107,416,126,0.585,416,0,,2, 
108,-136,126,0.582,-136,0,,0, 
109,48,126,0.579,48,0,,1, 
110,584,126,0.576,584,0,,1, 
111,584,126,0.573,584,0,,0, 
112,-192,126,0.570,-192,0,,1, 
113,80,126,0.568,80,0,,2, 
114,144,126,0.565,144,0,,0, 
115,320,126,0.562,320,0,,2, 
116,-64,126,0.559,-64,0,,2, 
117,-176,126,0.556,-176,0,,0, 
118,-176,126,0.554,-176,0,,2, 
119,16,126,0.551,16,0,,1, 
120,328,126,0.548,328,0,,1, 
121,96,126,0.545,96,0,,2, 
122,840,126,0.543,840,0,,2, 
123,216,126,0.540,216,0,,0, 
124,336,126,0.537,336,0,,2, 
125,144,126,0.534,144,0,,0, 
126,264,126,0.532,264,0,,2, 
127,376,126,0.529,376,0,,2, 
128,8,126,0.526,8,0,,1, 
129,240,126,0.524,240,0,,2, 
130,16,126,0.521,16,0,,1, 
131,96,126,0.519,96,0,,0, 
132,808,126,0.516,808,0,,1, 
133,512,126,0.513,512,0,,1, 
134,-280,126,0.511,-280,0,,2, 
135,72,126,0.508,72,0,,2, 
136,-216,126,0.506,-216,0,,0, 
137,-192,126,0.503,-192,0,,0, 
138,200,126,0.501,200,0,,0, 
139,368,126,0.498,368,0,,2, 
140,216,126,0.496,216,0,,2, 
141,136,126,0.493,136,0,,1, 
142,96,126,0.491,96,0,,1, 
143,88,126,0.488,88,0,,0, 
144,1496,126,0.486,1496,0,,2, 
145,304,126,0.483,304,0,,0, 
146,64,126,0.481,64,0,,0, 
147,392,126,0.479,392,0,,0, 
148,-152,126,0.476,-152,0,,0, 
149,456,126,0.474,456,0,,1, 
150,56,126,0.471,56,0,,1, 
151,416,126,0.469,416,0,,2, 
152,-408,126,0.467,-408,0,,0, 
153,520,126,0.464,520,0,,2, 
154,-24,126,0.462,-24,0,,1, 
155,736,126,0.460,736,0,,0, 
156,240,126,0.458,240,0,,1, 
157,16,126,0.455,16,0,,0, 
158,424,126,0.453,424,0,,1, 
159,-56,126,0.451,-56,0,,2, 
160,216,126,0.448,216,0,,1, 
161,96,126,0.446,96,0,,1, 
162,-40,126,0.444,-40,0,,0, 
163,-248,126,0.442,-248,0,,2, 
164,120,126,0.440,120,0,,2, 
165,1728,126,0.437,1728,0,,1, 
166,152,126,0.435,152,0,,2, 
167,752,126,0.433,752,0,,0, 
168,448,126,0.431,448,0,,2, 
169,814,126,0.429,814,0,,1, 
170,552,126,0.427,552,0,,4, 
171,216,126,0.424,216,0,,2, 
172,56,126,0.422,56,0,,0, 
173,-8,126,0.420,-8,0,,1, 
174,760,126,0.418,760,0,,2, 
175,440,126,0.416,440,0,,2, 
176,856,126,0.414,856,0,,2, 
177,2210,126,0.412,2210,0,,1, 
178,456,126,0.410,456,0,,1, 
179,560,126,0.408,560,0,,1, 
180,376,126,0.406,376,0,,2, 
181,56,126,0.404,56,0,,0, 
182,872,126,0.402,872,0,,2, 
183,288,126,0.400,288,0,,0, 
184,-184,126,0.398,-184,0,,2, 
185,536,126,0.396,536,0,,2, 
186,320,126,0.394,320,0,,1, 
187,320,126,0.392,320,0,,2, 
188,-88,126,0.390,-88,0,,1, 
189,8,126,0.388,8,0,,1, 
190,368,126,0.386,368,0,,1, 
191,304,126,0.384,304,0,,0, 
192,40,126,0.382,40,0,,0, 
193,1480,126,0.380,1480,0,,2, 
194,1176,126,0.378,1176,0,,2, 
195,1290,126,0.376,1290,0,,1, 
196,144,126,0.374,144,0,,2, 
197,648,126,0.373,648,0,,1, 
198,608,126,0.371,608,0,,1, 
199,670,126,0.369,670,0,,2, 
200,232,126,0.367,232,0,,2, 
201,72,126,0.365,72,0,,4, 
202,328,126,0.363,328,0,,2, 
203,990,126,0.361,990,0,,1, 
204,320,126,0.360,320,0,,1, 
205,264,126,0.358,264,0,,8, 
206,176,126,0.356,176,0,,0, 
207,544,126,0.354,544,0,,1, 
208,-72,126,0.353,-72,0,,1, 
209,160,126,0.351,160,0,,0, 
210,568,126,0.349,568,0,,1, 
211,1516,126,0.347,1516,0,,1, 
212,-344,126,0.346,-344,0,,1, 
213,240,126,0.344,240,0,,1, 
214,1468,126,0.342,1468,0,,2, 
215,-216,126,0.340,-216,0,,1, 
216,904,126,0.339,904,0,,2, 
217,256,126,0.337,256,0,,1, 
218,12229,125,0.335,12229,0,赤ドラ2 七対子,16, 萬子1 萬子1 萬子5赤ドラ 萬子5 索子5赤ドラ 索子5 索子6 索子6 索子7 索子7 索子8 索子8 發ちゃん 發ちゃん
219,608,126,0.334,608,0,,2, 
220,264,126,0.332,264,0,,2, 
221,320,126,0.330,320,0,,0, 
222,696,126,0.329,696,0,,4, 
223,288,126,0.327,288,0,,2, 
224,-168,126,0.325,-168,0,,0, 
225,664,126,0.324,664,0,,2, 
226,1168,126,0.322,1168,0,,1, 
227,0,126,0.321,0,0,,0, 
228,-72,126,0.319,-72,0,,0, 
229,304,126,0.317,304,0,,2, 
230,-104,126,0.316,-104,0,,1, 
231,422,126,0.314,422,0,,1, 
232,664,126,0.313,664,0,,2, 
233,152,126,0.311,152,0,,1, 
234,176,126,0.309,176,0,,1, 
235,256,126,0.308,256,0,,0, 
236,432,126,0.306,432,0,,1, 
237,48,126,0.305,48,0,,1, 
238,-216,126,0.303,-216,0,,1, 
239,368,126,0.302,368,0,,1, 
240,1444,126,0.300,1444,0,,1, 
241,232,126,0.299,232,0,,0, 
242,-520,126,0.297,-520,0,,0, 
243,424,126,0.296,424,0,,2, 
244,856,126,0.294,856,0,,2, 
245,208,126,0.293,208,0,,2, 
246,616,126,0.291,616,0,,2, 
247,408,126,0.290,408,0,,1, 
248,304,126,0.288,304,0,,1, 
249,176,126,0.287,176,0,,2, 
250,10432,76,0.286,10432,0,七対子,16, 萬子2 萬子2 萬子3 萬子3 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 發ちゃん 發ちゃん 白ちゃん 白ちゃん
251,512,126,0.284,512,0,,1, 
252,712,126,0.283,712,0,,1, 
253,320,126,0.281,320,0,,2, 
254,-48,126,0.280,-48,0,,1, 
255,744,126,0.279,744,0,,1, 
256,296,126,0.277,296,0,,1, 
257,408,126,0.276,408,0,,4, 
258,456,126,0.274,456,0,,2, 
259,878,126,0.273,878,0,,4, 
260,480,126,0.272,480,0,,2, 
261,-264,126,0.270,-264,0,,0, 
262,-32,126,0.269,-32,0,,1, 
263,208,126,0.268,208,0,,2, 
264,816,126,0.266,816,0,,0, 
265,1636,126,0.265,1636,0,,1, 
266,2464,126,0.264,2464,0,,1, 
267,504,126,0.262,504,0,,2, 
268,288,126,0.261,288,0,,1, 
269,1150,126,0.260,1150,0,,1, 
270,80,126,0.258,80,0,,2, 
271,368,126,0.257,368,0,,1, 
272,424,126,0.256,424,0,,1, 
273,4252,126,0.255,4252,0,,1, 
274,608,126,0.253,608,0,,1, 
275,1072,126,0.252,1072,0,,4, 
276,272,126,0.251,272,0,,1, 
277,264,126,0.249,264,0,,1, 
278,752,126,0.248,752,0,,2, 
279,2600,126,0.247,2600,0,,1, 
280,336,126,0.246,336,0,,1, 
281,296,126,0.245,296,0,,1, 
282,766,126,0.243,766,0,,0, 
283,192,126,0.242,192,0,,1, 
284,480,126,0.241,480,0,,0, 
285,-112,126,0.240,-112,0,,2, 
286,336,126,0.238,336,0,,1, 
287,704,126,0.237,704,0,,2, 
288,464,126,0.236,464,0,,0, 
289,-632,126,0.235,-632,0,,1, 
290,664,126,0.234,664,0,,1, 
291,576,126,0.233,576,0,,2, 
292,208,126,0.231,208,0,,1, 
293,-32,126,0.230,-32,0,,1, 
294,392,126,0.229,392,0,,2, 
295,8,126,0.228,8,0,,1, 
296,-264,126,0.227,-264,0,,1, 
297,11516,78,0.226,11516,0,赤ドラ1 混一色,16, 索子2 索子2 索子2 索子3 索子3 索子4 索子4 索子5 索子5赤ドラ 索子7 索子8 索子9 發ちゃん 發ちゃん
298,384,126,0.225,384,0,,1, 
299,624,126,0.223,624,0,,2, 
300,88,126,0.222,88,0,,1, 
301,40,126,0.221,40,0,,1, 
302,200,126,0.220,200,0,,1, 
303,256,126,0.219,256,0,,1, 
304,528,126,0.218,528,0,,1, 
305,10190,53,0.217,10190,0,七対子,16, 萬子3 萬子3 筒子9 筒子9 索子2 索子2 索子3 索子3 索子4 索子4 索子5 索子5 發ちゃん 發ちゃん
306,176,126,0.216,176,0,,1, 
307,774,126,0.215,774,0,,2, 
308,1104,126,0.214,1104,0,,2, 
309,702,126,0.212,702,0,,0, 
310,280,126,0.211,280,0,,1, 
311,248,126,0.210,248,0,,2, 
312,280,126,0.209,280,0,,2, 
313,16,126,0.208,16,0,,1, 
314,12230,120,0.207,12230,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 萬子5 萬子5 筒子2 筒子2 筒子9 筒子9 發ちゃん 發ちゃん
315,104,126,0.206,104,0,,0, 
316,184,126,0.205,184,0,,1, 
317,-88,126,0.204,-88,0,,0, 
318,440,126,0.203,440,0,,2, 
319,120,126,0.202,120,0,,2, 
320,-568,126,0.201,-568,0,,1, 
321,-40,126,0.200,-40,0,,1, 
322,192,126,0.199,192,0,,0, 
323,486,126,0.198,486,0,,2, 
324,208,126,0.197,208,0,,1, 
325,224,126,0.196,224,0,,0, 
326,-224,126,0.195,-224,0,,1, 
327,342,126,0.194,342,0,,0, 
328,-328,126,0.193,-328,0,,1, 
329,1076,126,0.192,1076,0,,2, 
330,902,126,0.191,902,0,,2, 
331,-160,126,0.190,-160,0,,2, 
332,72,126,0.189,72,0,,4, 
333,288,126,0.188,288,0,,1, 
334,4394,126,0.187,4394,0,,4, 
335,512,126,0.187,512,0,,0, 
336,96,126,0.186,96,0,,2, 
337,-96,126,0.185,-96,0,,0, 
338,48,126,0.184,48,0,,2, 
339,576,126,0.183,576,0,,4, 
340,-168,126,0.182,-168,0,,1, 
341,-112,126,0.181,-112,0,,1, 
342,998,126,0.180,998,0,,1, 
343,168,126,0.179,168,0,,1, 
344,1368,126,0.178,1368,0,,1, 
345,304,126,0.177,304,0,,1, 
346,878,126,0.177,878,0,,1, 
347,312,126,0.176,312,0,,1, 
348,-272,126,0.175,-272,0,,1, 
349,488,126,0.174,488,0,,1, 
350,400,126,0.173,400,0,,1, 
351,584,126,0.172,584,0,,1, 
352,616,126,0.171,616,0,,2, 
353,488,126,0.170,488,0,,2, 
354,1756,126,0.170,1756,0,,2, 
355,18786,31,0.169,18786,0,赤ドラ1 七対子 五門斉,16, 萬子1 萬子1 萬子5赤ドラ 萬子5 筒子9 筒子9 索子5 索子5 南風 南風 北風 北風 發ちゃん 發ちゃん
356,152,126,0.168,152,0,,1, 
357,464,126,0.167,464,0,,2, 
358,636,126,0.166,636,0,,0, 
359,808,126,0.165,808,0,,2, 
360,-88,126,0.165,-88,0,,2, 
361,208,126,0.164,208,0,,1, 
362,40,126,0.163,40,0,,1, 
363,80,126,0.162,80,0,,2, 
364,1084,126,0.161,1084,0,,4, 
365,12720,77,0.160,12720,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子5 萬子5 筒子5 筒子5赤ドラ 發ちゃん 發ちゃん 白ちゃん 中ちゃん 白ちゃん 中ちゃん
366,-296,126,0.160,-296,0,,1, 
367,974,126,0.159,974,0,,1, 
368,32,126,0.158,32,0,,1, 
369,644,126,0.157,644,0,,1, 
370,12118,100,0.157,12118,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子2 萬子2 萬子3 萬子3 萬子4 萬子4 萬子5 萬子5赤ドラ 筒子6 筒子6 發ちゃん 發ちゃん
371,830,126,0.156,830,0,,2, 
372,128,126,0.155,128,0,,2, 
373,614,126,0.154,614,0,,2, 
374,2720,126,0.153,2720,0,,2, 
375,1000,126,0.153,1000,0,,2, 
376,-304,126,0.152,-304,0,,0, 
377,-88,126,0.151,-88,0,,1, 
378,1818,126,0.150,1818,0,,1, 
379,-88,126,0.150,-88,0,,2, 
380,-440,126,0.149,-440,0,,0, 
381,-32,126,0.148,-32,0,,4, 
382,1194,126,0.147,1194,0,,2, 
383,542,126,0.147,542,0,,1, 
384,-616,126,0.146,-616,0,,1, 
385,344,126,0.145,344,0,,1, 
386,1324,126,0.144,1324,0,,4, 
387,384,126,0.144,384,0,,0, 
388,3012,126,0.143,3012,0,,2, 
389,688,126,0.142,688,0,,2, 
390,-152,126,0.142,-152,0,,1, 
391,4466,126,0.141,4466,0,,2, 
392,-488,126,0.140,-488,0,,1, 
393,216,126,0.139,216,0,,1, 
394,5120,126,0.139,5120,0,,1, 
395,-224,126,0.138,-224,0,,1, 
396,-184,126,0.137,-184,0,,1, 
397,3700,126,0.137,3700,0,,1, 
398,592,126,0.136,592,0,,0, 
399,800,126,0.135,800,0,,4, 
400,-144,126,0.135,-144,0,,0, 
401,-32,126,0.134,-32,0,,0, 
402,366,126,0.133,366,0,,1, 
403,-216,126,0.133,-216,0,,0, 
404,176,126,0.132,176,0,,1, 
405,560,126,0.131,560,0,,2, 
406,1292,126,0.131,1292,0,,1, 
407,232,126,0.130,232,0,,0, 
408,-480,126,0.129,-480,0,,1, 
409,774,126,0.129,774,0,,1, 
410,3056,126,0.128,3056,0,,2, 
411,176,126,0.127,176,0,,0, 
412,-560,126,0.127,-560,0,,1, 
413,704,126,0.126,704,0,,0, 
414,974,126,0.126,974,0,,1, 
415,980,126,0.125,980,0,,1, 
416,470,126,0.124,470,0,,1, 
417,942,126,0.124,942,0,,2, 
418,288,126,0.123,288,0,,2, 
419,7523,123,0.122,7523,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 萬子5 萬子5 索子7 索子7 發ちゃん 發ちゃん 發ちゃん 發ちゃん
420,1668,126,0.122,1668,0,,4, 
421,988,126,0.121,988,0,,0, 
422,360,126,0.121,360,0,,1, 
423,456,126,0.120,456,0,,1, 
424,168,126,0.119,168,0,,2, 
425,584,126,0.119,584,0,,2, 
426,904,126,0.118,904,0,,2, 
427,1722,126,0.118,1722,0,,0, 
428,56,126,0.117,56,0,,0, 
429,1870,126,0.116,1870,0,,2, 
430,318,126,0.116,318,0,,1, 
431,-16,126,0.115,-16,0,,0, 
432,-120,126,0.115,-120,0,,1, 
433,304,126,0.114,304,0,,1, 
434,952,126,0.114,952,0,,1, 
435,520,126,0.113,520,0,,2, 
436,1288,126,0.112,1288,0,,2, 
437,1568,126,0.112,1568,0,,1, 
438,8522,126,0.111,8522,0,,1, 
439,3318,126,0.111,3318,0,,2, 
440,-192,126,0.110,-192,0,,1, 
441,1110,126,0.110,1110,0,,2, 
442,1102,126,0.109,1102,0,,1, 
443,2422,126,0.109,2422,0,,1, 
444,646,126,0.108,646,0,,1, 
445,22,126,0.107,22,0,,1, 
446,280,126,0.107,280,0,,0, 
447,696,126,0.106,696,0,,1, 
448,592,126,0.106,592,0,,0, 
449,6886,126,0.105,6886,0,,0, 
450,-64,126,0.105,-64,0,,1, 
451,6830,126,0.104,6830,0,,2, 
452,504,126,0.104,504,0,,1, 
453,2864,126,0.103,2864,0,,2, 
454,494,126,0.103,494,0,,2, 
455,2752,126,0.102,2752,0,,2, 
456,13986,73,0.102,13986,0,赤ドラ2 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子5 萬子5赤ドラ 筒子9 筒子9 索子4 索子4 索子5 索子5赤ドラ 發ちゃん 發ちゃん
457,1876,126,0.101,1876,0,,2, 
458,1056,126,0.101,1056,0,,2, 
459,-144,126,0.100,-144,0,,1, 
460,-184,126,0.100,-184,0,,2, 
461,1610,126,0.099,1610,0,,1, 
462,1380,126,0.099,1380,0,,1, 
463,-272,126,0.098,-272,0,,1, 
464,940,126,0.098,940,0,,1, 
465,3186,126,0.097,3186,0,,1, 
466,432,126,0.097,432,0,,2, 
467,-48,126,0.096,-48,0,,0, 
468,280,126,0.096,280,0,,1, 
469,328,126,0.095,328,0,,2, 
470,1446,126,0.095,1446,0,,1, 
471,216,126,0.094,216,0,,1, 
472,400,126,0.094,400,0,,2, 
473,12188,117,0.093,12188,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子3 萬子3 萬子5 萬子5赤ドラ 筒子9 筒子9 索子5 索子5 發ちゃん 發ちゃん
474,1916,126,0.093,1916,0,,1, 
475,1374,126,0.092,1374,0,,1, 
476,3496,126,0.092,3496,0,,2, 
477,208,126,0.092,208,0,,1, 
478,1890,126,0.091,1890,0,,1, 
479,3612,126,0.091,3612,0,,1, 
480,1694,126,0.090,1694,0,,2, 
481,12172,126,0.090,12172,0,,1, 
482,-104,126,0.089,-104,0,,2, 
483,1736,126,0.089,1736,0,,2, 
484,764,126,0.088,764,0,,0, 
485,430,126,0.088,430,0,,0, 
486,8,126,0.088,8,0,,2, 
487,1672,126,0.087,1672,0,,2, 
488,1922,126,0.087,1922,0,,2, 
489,1288,126,0.086,1288,0,,1, 
490,6808,126,0.086,6808,0,,1, 
491,896,126,0.085,896,0,,1, 
492,1208,126,0.085,1208,0,,0, 
493,3374,126,0.084,3374,0,,2, 
494,416,126,0.084,416,0,,2, 
495,1978,126,0.084,1978,0,,0, 
496,19636,84,0.083,19636,0,七対子 混一色,16, 萬子1 萬子1 萬子3 萬子3 萬子4 萬子4 萬子5 萬子5 萬子5 萬子5 南風 南風 發ちゃん 發ちゃん
497,448,126,0.083,448,0,,1, 
498,772,126,0.082,772,0,,1, 
499,702,126,0.082,702,0,,1, 
500,3044,126,0.082,3044,0,,0, 
501,-128,126,0.081,-128,0,,0, 
502,1086,126,0.081,1086,0,,1, 
503,1904,126,0.080,1904,0,,1, 
504,3978,126,0.080,3978,0,,2, 
505,1890,126,0.080,1890,0,,2, 
506,32,126,0.079,32,0,,0, 
507,6050,126,0.079,6050,0,,0, 
508,56,126,0.078,56,0,,2, 
509,656,126,0.078,656,0,,2, 
510,136,126,0.078,136,0,,2, 
511,1008,126,0.077,1008,0,,2, 
512,5900,126,0.077,5900,0,,1, 
513,904,126,0.076,904,0,,2, 
514,504,126,0.076,504,0,,1, 
515,1866,126,0.076,1866,0,,0, 
516,1046,126,0.075,1046,0,,0, 
517,10544,126,0.075,10544,0,,4, 
518,3596,126,0.075,3596,0,,2, 
519,794,126,0.074,794,0,,1, 
520,1642,126,0.074,1642,0,,1, 
521,744,126,0.073,744,0,,2, 
522,1364,126,0.073,1364,0,,1, 
523,-536,126,0.073,-536,0,,0, 
524,1062,126,0.072,1062,0,,1, 
525,-8,126,0.072,-8,0,,1, 
526,1672,126,0.072,1672,0,,4, 
527,13006,42,0.071,13006,0,混一色,16, 索子2 索子2 索子2 索子3 索子3 索子3 索子3 索子4 索子4 索子4 索子4 索子5 發ちゃん 發ちゃん
528,4170,126,0.071,4170,0,,0, 
529,13952,92,0.071,13952,0,七対子,16, 萬子1 萬子1 萬子3 萬子3 萬子5 萬子5 筒子9 筒子9 索子4 索子4 發ちゃん 發ちゃん 中ちゃん 中ちゃん
530,312,126,0.070,312,0,,0, 
531,360,126,0.070,360,0,,1, 
532,760,126,0.069,760,0,,1, 
533,9446,126,0.069,9446,0,,2, 
534,3120,126,0.069,3120,0,,0, 
535,4504,126,0.068,4504,0,,4, 
536,8392,126,0.068,8392,0,,2, 
537,704,126,0.068,704,0,,4, 
538,2618,126,0.067,2618,0,,1, 
539,4888,126,0.067,4888,0,,0, 
540,3174,126,0.067,3174,0,,1, 
541,1054,126,0.066,1054,0,,1, 
542,976,126,0.066,976,0,,2, 
543,3262,126,0.066,3262,0,,1, 
544,6528,126,0.065,6528,0,,1, 
545,804,126,0.065,804,0,,1, 
546,272,126,0.065,272,0,,1, 
547,9850,91,0.064,9850,0,七対子,16, 萬子1 萬子1 萬子2 萬子2 萬子3 萬子3 筒子3 筒子3 筒子3 筒子3 筒子9 筒子9 南風 南風
548,2040,126,0.064,2040,0,,2, 
549,1474,126,0.064,1474,0,,0, 
550,9160,126,0.063,9160,0,,1, 
551,48,126,0.063,48,0,,0, 
552,5642,126,0.063,5642,0,,1, 
553,1142,126,0.063,1142,0,,8, 
554,3388,126,0.062,3388,0,,1, 
555,630,126,0.062,630,0,,1, 
556,3532,126,0.062,3532,0,,1, 
557,10758,62,0.061,10758,0,混一色,16, 索子2 索子2 索子3 索子3 索子4 索子4 索子6 索子6 索子6 索子7 索子8 索子9 發ちゃん 發ちゃん
558,2720,126,0.061,2720,0,,0, 
559,718,126,0.061,718,0,,1, 
560,2408,126,0.060,2408,0,,2, 
561,6480,126,0.060,6480,0,,1, 
562,2150,126,0.060,2150,0,,1, 
563,928,126,0.059,928,0,,2, 
564,16394,116,0.059,16394,0,七対子 五門斉,16, 萬子1 萬子1 萬子5 萬子5 筒子9 筒子9 索子4 索子4 南風 南風 西風 西風 發ちゃん 發ちゃん
565,22758,108,0.059,22758,0,赤ドラ1 七対子,16, 萬子1 萬子1 萬子3 萬子3 筒子5赤ドラ 筒子5 索子3 索子3 索子3 索子3 索子4 索子4 發ちゃん 發ちゃん
566,10076,126,0.059,10076,0,,0, 
567,2166,126,0.058,2166,0,,4, 
568,1500,126,0.058,1500,0,,2, 
569,1530,126,0.058,1530,0,,1, 
570,414,126,0.057,414,0,,1, 
571,4328,126,0.057,4328,0,,0, 
572,1860,126,0.057,1860,0,,2, 
573,2840,126,0.057,2840,0,,1, 
574,13650,51,0.056,13650,0,赤ドラ1 七対子,16, 萬子2 萬子2 萬子5 萬子5 索子2 索子2 索子3 索子3 索子4 索子4 索子5 索子5赤ドラ 發ちゃん 發ちゃん
575,4450,126,0.056,4450,0,,1, 
576,5214,126,0.056,5214,0,,1, 
577,1746,126,0.055,1746,0,,0, 
578,12586,126,0.055,12586,0,,2, 
579,1076,126,0.055,1076,0,,0, 
580,1118,126,0.055,1118,0,,2, 
581,8388,126,0.054,8388,0,,2, 
582,334,126,0.054,334,0,,1, 
583,2466,126,0.054,2466,0,,2, 
584,2432,126,0.054,2432,0,,2, 
585,18194,76,0.053,18194,0,清一色,16, 索子1 索子2 索子2 索子3 索子3 索子4 索子4 索子5 索子6 索子7 索子7 索子8 索子8 索子8
586,12572,126,0.053,12572,0,,1, 
587,1328,126,0.053,1328,0,,1, 
588,6952,126,0.052,6952,0,,4, 
589,12042,54,0.052,12042,0,赤ドラ1 七対子,16, 萬子5赤ドラ 萬子5 萬子6 萬子6 萬子9 萬子9 筒子9 筒子9 索子4 索子4 索子5 索子5 南風 南風
590,892,126,0.052,892,0,,4, 
591,1922,126,0.052,1922,0,,1, 
592,2152,126,0.051,2152,0,,1, 
593,17812,126,0.051,17812,0,,4, 
594,790,126,0.051,790,0,,2, 
595,2586,126,0.051,2586,0,,2, 
596,880,126,0.050,880,0,,4, 
597,3554,126,0.050,3554,0,,4, 
598,7830,126,0.050,7830,0,,1, 
599,1776,126,0.050,1776,0,,2, 
600,7818,104,0.049,7818,0,七対子,16, 萬子1 萬子1 萬子2 萬子2 萬子3 萬子3 萬子5 萬子5 筒子3 筒子3 筒子9 筒子9 索子4 索子4
601,862,126,0.049,862,0,,1, 
602,2908,126,0.049,2908,0,,1, 
603,6838,126,0.049,6838,0,,0, 
604,1472,126,0.048,1472,0,,2, 
605,88,126,0.048,88,0,,1, 
606,5762,126,0.048,5762,0,,1, 
607,17652,126,0.048,17652,0,,2, 
608,968,126,0.047,968,0,,2, 
