Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TZ_Score,Tenpai,HandComplete
1260,South,324,107,0.035,0,,380,0,0,
1261,South,382,107,0.035,0,,440,0,0,
1262,North,244,107,0.035,0,,300,0,0,
1263,South,254,108,0.035,0,,310,0,0,
1264,North,512,108,0.035,0,,570,0,0,
1265,West,196,107,0.035,0,,250,0,0,
1266,East,214,107,0.035,0,,270,0,0,
1267,West,96,107,0.035,0,,150,0,0,
1268,North,74,107,0.035,0,,130,0,0,
1269,North,326,107,0.035,0,,380,0,0,
1270,East,46,107,0.035,0,,100,0,0,
1271,West,414,108,0.035,0,,470,0,0,
1272,South,494,107,0.035,0,,550,0,0,
1273,East,384,107,0.035,0,,440,0,0,
1274,South,114,107,0.035,0,,170,0,0,
1275,North,216,107,0.035,0,,270,0,0,
1276,East,484,107,0.035,0,,540,0,0,
1277,South,412,108,0.035,0,,470,0,0,
1278,East,134,108,0.035,0,,190,0,0,
1279,East,454,107,0.035,0,,510,0,0,
1280,East,274,107,0.035,0,,330,0,0,
1281,East,254,107,0.035,0,,310,0,0,
1282,West,44,107,0.035,0,,100,0,0,
1283,North,144,107,0.035,0,,200,0,0,
1284,East,374,107,0.035,0,,430,0,0,
1285,South,126,107,0.035,0,,180,0,0,
1286,East,414,107,0.035,0,,470,0,0,
1287,West,384,108,0.035,0,,440,0,0,
1288,West,404,107,0.035,0,,460,0,0,
1289,North,106,107,0.035,0,,160,0,0,
1290,West,136,107,0.035,0,,190,0,0,
1291,East,154,108,0.035,0,,210,0,0,
1292,South,-14,107,0.035,0,,40,0,0,
1293,South,184,107,0.035,0,,240,0,0,
1294,East,114,107,0.035,0,,170,0,0,
1295,East,234,107,0.035,0,,290,0,0,
1296,South,304,107,0.035,0,,360,0,0,
1297,East,274,107,0.035,0,,330,0,0,
1298,West,264,108,0.035,0,,320,0,0,
1299,North,56,107,0.035,0,,110,0,0,
1300,West,214,107,0.035,0,,270,0,0,
1301,South,246,107,0.035,0,,300,0,0,
1302,West,154,107,0.035,0,,210,0,0,
1303,East,554,107,0.035,0,,610,0,0,
1304,West,176,107,0.035,0,,230,0,0,
1305,East,414,107,0.035,0,,470,0,0,
1306,East,26,107,0.035,0,,80,0,0,
1307,East,96,107,0.035,0,,150,0,0,
1308,West,164,107,0.035,0,,220,0,0,
1309,South,4,108,0.035,0,,60,0,0,
1310,North,194,107,0.035,0,,250,0,0,
1311,East,164,107,0.035,0,,220,0,0,
1312,West,432,108,0.035,0,,490,0,0,
1313,East,334,107,0.035,0,,390,0,0,
1314,East,472,108,0.035,0,,530,0,0,
1315,North,176,107,0.035,0,,230,0,0,
1316,West,294,107,0.035,0,,350,0,0,
1317,East,254,108,0.035,0,,310,0,0,
1318,South,156,107,0.035,0,,210,0,0,
1319,East,294,107,0.035,0,,350,0,0,
1320,East,324,107,0.035,0,,380,0,0,
1321,South,354,107,0.035,0,,410,0,0,
1322,East,134,107,0.035,0,,190,0,0,
1323,West,274,107,0.035,0,,330,0,0,
1324,South,164,108,0.035,0,,220,0,0,
1325,North,324,107,0.035,0,,380,0,0,
1326,East,144,107,0.035,0,,200,0,0,
1327,South,284,107,0.035,0,,340,0,0,
1328,East,86,107,0.035,0,,140,0,0,
1329,West,412,107,0.035,0,,470,0,0,
1330,North,94,107,0.035,0,,150,0,0,
1331,North,-34,107,0.035,0,,20,0,0,
1332,South,154,107,0.035,0,,210,0,0,
1333,West,-44,107,0.035,0,,10,0,0,
1334,East,106,107,0.035,0,,160,0,0,
1335,North,146,107,0.035,0,,200,0,0,
1336,South,174,107,0.035,0,,230,0,0,
1337,South,464,107,0.035,0,,520,0,0,
1338,North,244,107,0.035,0,,300,0,0,
1339,South,394,107,0.035,0,,450,0,0,
1340,West,166,107,0.035,0,,220,0,0,
1341,West,502,107,0.035,0,,560,0,0,
1342,East,144,108,0.035,0,,200,0,0,
1343,South,234,108,0.035,0,,290,0,0,
1344,North,304,107,0.035,0,,360,0,0,
1345,South,424,107,0.035,0,,480,0,0,
1346,East,344,107,0.035,0,,400,0,0,
1347,West,316,107,0.035,0,,370,0,0,
1348,North,186,107,0.035,0,,240,0,0,
1349,North,284,107,0.035,0,,340,0,0,
1350,North,6,107,0.035,0,,60,0,0,
1351,West,1712,107,0.035,0,,770,0,2,
1352,East,184,107,0.035,0,,240,0,0,
1353,North,104,107,0.035,0,,160,0,0,
1354,West,372,107,0.035,0,,430,0,0,
1355,South,1524,107,0.035,0,,580,0,2,
1356,North,-34,107,0.035,0,,20,0,0,
1357,North,524,107,0.035,0,,580,0,0,
1358,South,334,107,0.035,0,,390,0,0,
1359,East,186,107,0.035,0,,240,0,0,
1360,West,452,107,0.035,0,,510,0,0,
1361,South,286,107,0.035,0,,340,0,0,
1362,East,116,107,0.035,0,,170,0,0,
1363,South,384,108,0.035,0,,440,0,0,
1364,West,454,107,0.035,0,,510,0,0,
1365,East,224,107,0.035,0,,280,0,0,
1366,East,462,108,0.035,0,,520,0,0,
1367,East,214,108,0.035,0,,270,0,0,
1368,North,86,107,0.035,0,,140,0,0,
1369,North,302,108,0.035,0,,360,0,0,
1370,West,174,108,0.035,0,,230,0,0,
1371,South,314,107,0.035,0,,370,0,0,
1372,West,294,107,0.035,0,,350,0,0,
1373,North,302,107,0.035,0,,360,0,0,
1374,West,84,107,0.035,0,,140,0,0,
1375,East,184,107,0.035,0,,240,0,0,
1376,South,364,107,0.035,0,,420,0,0,
1377,East,36,107,0.035,0,,90,0,0,
1378,North,144,107,0.035,0,,200,0,0,
1379,North,166,107,0.035,0,,220,0,0,
1380,East,214,107,0.035,0,,270,0,0,
1381,East,224,107,0.035,0,,280,0,0,
1382,East,204,108,0.035,0,,260,0,0,
1383,North,234,107,0.035,0,,290,0,0,
1384,North,96,107,0.035,0,,150,0,0,
1385,East,114,107,0.035,0,,170,0,0,
1386,South,134,107,0.035,0,,190,0,0,
1387,North,26,107,0.035,0,,80,0,0,
1388,West,184,108,0.035,0,,240,0,0,
1389,West,344,107,0.035,0,,400,0,0,
1390,South,472,107,0.035,0,,530,0,0,
1391,North,176,107,0.035,0,,230,0,0,
1392,West,382,107,0.035,0,,440,0,0,
1393,East,164,107,0.035,0,,220,0,0,
1394,West,104,107,0.035,0,,160,0,0,
1395,East,234,107,0.035,0,,290,0,0,
1396,South,310,108,0.035,0,,370,0,0,
1397,North,244,108,0.035,0,,300,0,0,
1398,East,116,107,0.035,0,,170,0,0,
1399,East,194,108,0.035,0,,250,0,0,
1400,North,164,107,0.035,0,,220,0,0,
1401,West,554,107,0.035,0,,610,0,0,
1402,South,92,107,0.035,0,,150,0,0,
1403,East,364,107,0.035,0,,420,0,0,
1404,East,126,107,0.035,0,,180,0,0,
1405,South,64,107,0.035,0,,120,0,0,
1406,South,282,107,0.035,0,,340,0,0,
1407,East,154,107,0.035,0,,210,0,0,
1408,East,324,108,0.035,0,,380,0,0,
1409,South,214,108,0.035,0,,270,0,0,
1410,East,264,108,0.035,0,,320,0,0,
1411,South,124,108,0.035,0,,180,0,0,
1412,North,194,107,0.035,0,,250,0,0,
1413,West,106,107,0.035,0,,160,0,0,
1414,West,84,108,0.035,0,,140,0,0,
1415,West,-4,107,0.035,0,,50,0,0,
1416,East,274,107,0.035,0,,330,0,0,
1417,North,364,107,0.035,0,,420,0,0,
1418,North,244,107,0.035,0,,300,0,0,
1419,South,374,107,0.035,0,,430,0,0,
1420,North,6,107,0.035,0,,60,0,0,
1421,North,74,108,0.035,0,,130,0,0,
1422,West,196,107,0.035,0,,250,0,0,
1423,North,182,107,0.035,0,,240,0,0,
1424,East,104,108,0.035,0,,160,0,0,
1425,West,194,107,0.035,0,,250,0,0,
1426,West,502,108,0.035,0,,560,0,0,
1427,North,104,107,0.035,0,,160,0,0,
1428,North,216,107,0.035,0,,270,0,0,
1429,East,534,108,0.035,0,,590,0,0,
1430,North,276,107,0.035,0,,330,0,0,
1431,North,174,107,0.035,0,,230,0,0,
1432,East,296,107,0.035,0,,350,0,0,
1433,West,694,107,0.035,0,,750,0,0,
1434,East,76,107,0.035,0,,130,0,0,
1435,East,26,107,0.035,0,,80,0,0,
1436,East,74,107,0.035,0,,130,0,0,
1437,North,184,107,0.035,0,,240,0,0,
1438,East,274,108,0.035,0,,330,0,0,
1439,East,54,108,0.035,0,,110,0,0,
1440,South,54,107,0.035,0,,110,0,0,
1441,East,344,107,0.035,0,,400,0,0,
1442,East,156,107,0.035,0,,210,0,0,
1443,South,334,107,0.035,0,,390,0,0,
1444,West,404,107,0.035,0,,460,0,0,
1445,West,324,107,0.035,0,,380,0,0,
1446,North,16,107,0.035,0,,70,0,0,
1447,South,44,107,0.035,0,,100,0,0,
1448,West,-24,107,0.035,0,,30,0,0,
1449,East,294,107,0.035,0,,350,0,0,
1450,South,316,107,0.035,0,,370,0,0,
1451,South,314,107,0.035,0,,370,0,0,
1452,South,444,107,0.035,0,,500,0,0,
1453,North,66,107,0.035,0,,120,0,0,
1454,South,752,108,0.035,0,,810,0,0,
1455,North,206,107,0.035,0,,260,0,0,
1456,North,644,107,0.035,0,,700,0,0,
1457,West,354,107,0.035,0,,410,0,0,
1458,West,164,107,0.035,0,,220,0,0,
1459,West,214,107,0.035,0,,270,0,0,
1460,South,354,107,0.035,0,,410,0,0,
1461,West,194,107,0.035,0,,250,0,0,
1462,North,312,107,0.035,0,,370,0,0,
1463,West,284,107,0.035,0,,340,0,0,
1464,East,222,107,0.035,0,,280,0,0,
1465,South,244,107,0.035,0,,300,0,0,
1466,East,284,107,0.035,0,,340,0,0,
1467,East,324,107,0.035,0,,380,0,0,
1468,South,204,107,0.035,0,,260,0,0,
1469,West,364,107,0.035,0,,420,0,0,
1470,North,104,107,0.035,0,,160,0,0,
1471,West,234,107,0.035,0,,290,0,0,
1472,West,246,107,0.035,0,,300,0,0,
1473,South,324,107,0.035,0,,380,0,0,
1474,East,236,107,0.035,0,,290,0,0,
1475,West,6,107,0.035,0,,60,0,0,
1476,North,522,107,0.035,0,,580,0,0,
1477,West,264,107,0.035,0,,320,0,0,
1478,West,244,107,0.035,0,,300,0,0,
1479,West,404,107,0.035,0,,460,0,0,
1480,East,224,107,0.035,0,,280,0,0,
1481,North,16,107,0.035,0,,70,0,0,
1482,South,216,107,0.035,0,,270,0,0,
1483,West,472,108,0.035,0,,530,0,0,
1484,South,254,107,0.035,0,,310,0,0,
1485,North,612,107,0.035,0,,670,0,0,
1486,East,224,107,0.035,0,,280,0,0,
1487,South,234,107,0.035,0,,290,0,0,
1488,West,512,107,0.035,0,,570,0,0,
1489,East,256,107,0.035,0,,310,0,0,
1490,North,326,107,0.035,0,,380,0,0,
1491,West,84,108,0.035,0,,140,0,0,
1492,North,482,108,0.035,0,,540,0,0,
1493,South,156,107,0.035,0,,210,0,0,
1494,East,184,108,0.035,0,,240,0,0,
1495,North,114,107,0.035,0,,170,0,0,
1496,West,384,107,0.035,0,,440,0,0,
1497,South,226,107,0.035,0,,280,0,0,
1498,West,162,107,0.035,0,,220,0,0,
1499,North,194,107,0.035,0,,250,0,0,
1500,West,454,107,0.035,0,,510,0,0,
1501,West,284,107,0.035,0,,340,0,0,
1502,North,124,108,0.035,0,,180,0,0,
1503,South,116,107,0.035,0,,170,0,0,
1504,South,116,107,0.035,0,,170,0,0,
1505,South,124,108,0.035,0,,180,0,0,
1506,North,442,107,0.035,0,,500,0,0,
1507,West,304,108,0.035,0,,360,0,0,
1508,North,194,107,0.035,0,,250,0,0,
1509,West,424,107,0.035,0,,480,0,0,
1510,East,164,107,0.035,0,,220,0,0,
1511,West,254,107,0.035,0,,310,0,0,
1512,West,194,107,0.035,0,,250,0,0,
1513,West,134,107,0.035,0,,190,0,0,
1514,West,162,108,0.035,0,,220,0,0,
1515,South,274,107,0.035,0,,330,0,0,
1516,West,154,108,0.035,0,,210,0,0,
1517,West,264,107,0.035,0,,320,0,0,
1518,South,146,107,0.035,0,,200,0,0,
1519,West,134,107,0.035,0,,190,0,0,
1520,North,94,107,0.035,0,,150,0,0,
1521,West,364,107,0.035,0,,420,0,0,
1522,West,16,107,0.035,0,,70,0,0,
1523,East,334,107,0.035,0,,390,0,0,
1524,North,314,107,0.035,0,,370,0,0,
1525,West,664,107,0.035,0,,720,0,0,
1526,North,406,107,0.035,0,,460,0,0,
1527,West,274,107,0.035,0,,330,0,0,
1528,North,164,107,0.035,0,,220,0,0,
1529,West,474,107,0.035,0,,530,0,0,
1530,North,384,107,0.035,0,,440,0,0,
1531,North,266,107,0.035,0,,320,0,0,
1532,West,284,108,0.035,0,,340,0,0,
1533,North,314,107,0.035,0,,370,0,0,
1534,South,176,107,0.035,0,,230,0,0,
1535,West,454,107,0.035,0,,510,0,0,
1536,South,234,107,0.035,0,,290,0,0,
1537,South,84,107,0.035,0,,140,0,0,
1538,North,316,107,0.035,0,,370,0,0,
1539,East,344,107,0.035,0,,400,0,0,
1540,South,244,107,0.035,0,,300,0,0,
1541,South,44,108,0.035,0,,100,0,0,
1542,West,186,107,0.035,0,,240,0,0,
1543,West,76,107,0.035,0,,130,0,0,
1544,East,404,107,0.035,0,,460,0,0,
1545,East,274,107,0.035,0,,330,0,0,
1546,North,156,107,0.035,0,,210,0,0,
1547,East,362,108,0.035,0,,420,0,0,
1548,North,832,108,0.035,0,,890,0,0,
1549,North,74,107,0.035,0,,130,0,0,
1550,East,86,107,0.035,0,,140,0,0,
1551,West,382,108,0.035,0,,440,0,0,
1552,East,-54,107,0.035,0,,0,0,0,
1553,East,364,108,0.035,0,,420,0,0,
1554,North,266,107,0.035,0,,320,0,0,
1555,East,422,107,0.035,0,,480,0,0,
1556,East,104,107,0.035,0,,160,0,0,
1557,North,76,107,0.035,0,,130,0,0,
1558,West,284,108,0.035,0,,340,0,0,
1559,North,186,107,0.035,0,,240,0,0,
1560,North,374,107,0.035,0,,430,0,0,
1561,South,176,107,0.035,0,,230,0,0,
1562,West,592,107,0.035,0,,650,0,0,
1563,North,84,108,0.035,0,,140,0,0,
1564,North,44,107,0.035,0,,100,0,0,
1565,South,264,107,0.035,0,,320,0,0,
1566,East,154,107,0.035,0,,210,0,0,
1567,West,84,108,0.035,0,,140,0,0,
1568,East,264,107,0.035,0,,320,0,0,
1569,East,1502,107,0.035,0,,560,0,2,
1570,East,174,107,0.035,0,,230,0,0,
1571,South,402,107,0.035,0,,460,0,0,
1572,South,54,108,0.035,0,,110,0,0,
1573,West,334,107,0.035,0,,390,0,0,
1574,West,482,107,0.035,0,,540,0,0,
1575,West,434,107,0.035,0,,490,0,0,
1576,North,184,107,0.035,0,,240,0,0,
1577,West,36,107,0.035,0,,90,0,0,
1578,South,154,108,0.035,0,,210,0,0,
1579,West,86,107,0.035,0,,140,0,0,
1580,North,-8,107,0.035,0,,50,0,0,
1581,West,34,108,0.035,0,,90,0,0,
1582,West,64,107,0.035,0,,120,0,0,
1583,South,324,107,0.035,0,,380,0,0,
1584,East,144,108,0.035,0,,200,0,0,
1585,East,144,107,0.035,0,,200,0,0,
1586,East,216,107,0.035,0,,270,0,0,
1587,South,364,107,0.035,0,,420,0,0,
1588,South,164,107,0.035,0,,220,0,0,
1589,West,114,107,0.035,0,,170,0,0,
1590,South,194,108,0.035,0,,250,0,0,
1591,North,254,107,0.035,0,,310,0,0,
1592,East,174,108,0.035,0,,230,0,0,
1593,North,-24,107,0.035,0,,30,0,0,
1594,East,514,107,0.035,0,,570,0,0,
1595,South,502,108,0.035,0,,560,0,0,
1596,South,194,107,0.035,0,,250,0,0,
1597,East,174,107,0.035,0,,230,0,0,
1598,South,232,108,0.035,0,,290,0,0,
1599,West,134,107,0.035,0,,190,0,0,
1600,East,374,107,0.035,0,,430,0,0,
1601,West,264,107,0.035,0,,320,0,0,
1602,South,292,108,0.035,0,,350,0,0,
1603,South,244,107,0.035,0,,300,0,0,
1604,East,316,107,0.035,0,,370,0,0,
1605,South,236,107,0.035,0,,290,0,0,
1606,East,156,107,0.035,0,,210,0,0,
1607,West,16,107,0.035,0,,70,0,0,
1608,East,194,107,0.035,0,,250,0,0,
1609,North,1244,107,0.035,0,,500,0,1,
1610,South,24,108,0.035,0,,80,0,0,
1611,South,154,107,0.035,0,,210,0,0,
1612,West,384,108,0.035,0,,440,0,0,
1613,South,394,107,0.035,0,,450,0,0,
1614,South,114,108,0.035,0,,170,0,0,
1615,East,332,108,0.035,0,,390,0,0,
1616,North,434,107,0.035,0,,490,0,0,
1617,South,106,107,0.035,0,,160,0,0,
1618,North,402,107,0.035,0,,460,0,0,
1619,North,514,107,0.035,0,,570,0,0,
1620,South,174,107,0.035,0,,230,0,0,
1621,South,264,107,0.035,0,,320,0,0,
1622,East,36,107,0.035,0,,90,0,0,
1623,West,352,108,0.035,0,,410,0,0,
1624,North,444,107,0.035,0,,500,0,0,
1625,South,94,107,0.035,0,,150,0,0,
1626,North,404,107,0.035,0,,460,0,0,
1627,South,304,107,0.035,0,,360,0,0,
1628,West,582,107,0.035,0,,640,0,0,
1629,South,104,107,0.035,0,,160,0,0,
1630,North,242,108,0.035,0,,300,0,0,
1631,South,322,107,0.035,0,,380,0,0,
1632,East,4,107,0.035,0,,60,0,0,
1633,North,166,107,0.035,0,,220,0,0,
1634,West,104,107,0.035,0,,160,0,0,
1635,South,284,107,0.035,0,,340,0,0,
1636,North,104,107,0.035,0,,160,0,0,
1637,West,56,107,0.035,0,,110,0,0,
1638,East,86,107,0.035,0,,140,0,0,
1639,South,44,107,0.035,0,,100,0,0,
1640,East,14,107,0.035,0,,70,0,0,
1641,East,264,108,0.035,0,,320,0,0,
1642,North,144,107,0.035,0,,200,0,0,
1643,North,374,107,0.035,0,,430,0,0,
1644,West,344,107,0.035,0,,400,0,0,
1645,North,76,107,0.035,0,,130,0,0,
1646,South,76,107,0.035,0,,130,0,0,
1647,South,84,108,0.035,0,,140,0,0,
1648,West,304,107,0.035,0,,360,0,0,
1649,East,234,107,0.035,0,,290,0,0,
1650,South,354,107,0.035,0,,410,0,0,
1651,West,314,107,0.035,0,,370,0,0,
1652,East,244,107,0.035,0,,300,0,0,
1653,North,364,108,0.035,0,,420,0,0,
1654,West,234,107,0.035,0,,290,0,0,
1655,East,344,107,0.035,0,,400,0,0,
1656,South,264,107,0.035,0,,320,0,0,
1657,North,674,107,0.035,0,,730,0,0,
1658,East,394,107,0.035,0,,450,0,0,
1659,North,314,107,0.035,0,,370,0,0,
1660,West,244,107,0.035,0,,300,0,0,
1661,South,422,107,0.035,0,,480,0,0,
1662,South,204,107,0.035,0,,260,0,0,
1663,South,196,107,0.035,0,,250,0,0,
1664,West,164,108,0.035,0,,220,0,0,
1665,South,104,108,0.035,0,,160,0,0,
1666,South,244,107,0.035,0,,300,0,0,
1667,North,492,107,0.035,0,,550,0,0,
1668,South,24,107,0.035,0,,80,0,0,
1669,East,126,107,0.035,0,,180,0,0,
1670,North,662,108,0.035,0,,720,0,0,
1671,East,334,107,0.035,0,,390,0,0,
1672,North,124,107,0.035,0,,180,0,0,
1673,North,186,107,0.035,0,,240,0,0,
1674,North,642,108,0.035,0,,700,0,0,
1675,North,-54,107,0.035,0,,0,0,0,
1676,East,424,108,0.035,0,,480,0,0,
1677,West,264,107,0.035,0,,320,0,0,
1678,North,354,107,0.035,0,,410,0,0,
1679,North,194,107,0.035,0,,250,0,0,
1680,South,154,108,0.035,0,,210,0,0,
1681,East,274,107,0.035,0,,330,0,0,
1682,South,134,107,0.035,0,,190,0,0,
1683,South,384,107,0.035,0,,440,0,0,
1684,West,234,107,0.035,0,,290,0,0,
1685,North,174,107,0.035,0,,230,0,0,
1686,East,306,107,0.035,0,,360,0,0,
1687,North,74,108,0.035,0,,130,0,0,
1688,West,66,107,0.035,0,,120,0,0,
1689,West,144,107,0.035,0,,200,0,0,
1690,South,266,107,0.035,0,,320,0,0,
1691,West,704,107,0.035,0,,760,0,0,
1692,North,436,107,0.035,0,,490,0,0,
1693,North,502,107,0.035,0,,560,0,0,
1694,West,482,108,0.035,0,,540,0,0,
1695,East,376,107,0.035,0,,430,0,0,
1696,North,42,108,0.035,0,,100,0,0,
1697,South,454,107,0.035,0,,510,0,0,
1698,West,404,107,0.035,0,,460,0,0,
1699,North,44,107,0.035,0,,100,0,0,
1700,North,356,107,0.035,0,,410,0,0,
1701,North,292,107,0.035,0,,350,0,0,
1702,East,116,107,0.035,0,,170,0,0,
1703,West,474,107,0.035,0,,530,0,0,
1704,North,454,107,0.035,0,,510,0,0,
1705,East,46,107,0.035,0,,100,0,0,
1706,East,96,107,0.035,0,,150,0,0,
1707,East,96,107,0.035,0,,150,0,0,
1708,East,204,108,0.035,0,,260,0,0,
1709,North,224,107,0.035,0,,280,0,0,
1710,West,214,108,0.035,0,,270,0,0,
1711,West,302,108,0.035,0,,360,0,0,
1712,West,482,107,0.035,0,,540,0,0,
1713,North,194,108,0.035,0,,250,0,0,
1714,East,226,107,0.035,0,,280,0,0,
1715,West,96,107,0.035,0,,150,0,0,
1716,South,124,107,0.035,0,,180,0,0,
1717,West,76,107,0.035,0,,130,0,0,
1718,West,184,107,0.035,0,,240,0,0,
1719,North,454,108,0.035,0,,510,0,0,
1720,North,404,107,0.035,0,,460,0,0,
1721,South,116,107,0.035,0,,170,0,0,
1722,South,502,108,0.035,0,,560,0,0,
1723,East,246,107,0.035,0,,300,0,0,
1724,South,780,108,0.035,0,,840,0,0,
1725,South,34,107,0.035,0,,90,0,0,
1726,South,372,107,0.035,0,,430,0,0,
1727,East,46,107,0.035,0,,100,0,0,
1728,East,214,107,0.035,0,,270,0,0,
1729,South,114,107,0.035,0,,170,0,0,
1730,South,26,107,0.035,0,,80,0,0,
1731,West,76,107,0.035,0,,130,0,0,
1732,West,286,107,0.035,0,,340,0,0,
1733,West,374,108,0.035,0,,430,0,0,
1734,North,96,107,0.035,0,,150,0,0,
1735,North,524,107,0.035,0,,580,0,0,
1736,West,344,107,0.035,0,,400,0,0,
1737,West,406,107,0.035,0,,460,0,0,
1738,South,194,108,0.035,0,,250,0,0,
1739,South,46,107,0.035,0,,100,0,0,
1740,North,64,107,0.035,0,,120,0,0,
1741,East,166,107,0.035,0,,220,0,0,
1742,West,126,107,0.035,0,,180,0,0,
1743,West,382,107,0.035,0,,440,0,0,
1744,North,294,107,0.035,0,,350,0,0,
1745,North,374,107,0.035,0,,430,0,0,
1746,East,-24,107,0.035,0,,30,0,0,
1747,South,202,107,0.035,0,,260,0,0,
1748,East,6,107,0.035,0,,60,0,0,
1749,East,214,107,0.035,0,,270,0,0,
1750,South,6,107,0.035,0,,60,0,0,
1751,East,194,107,0.035,0,,250,0,0,
1752,West,492,108,0.035,0,,550,0,0,
1753,South,344,107,0.035,0,,400,0,0,
1754,West,662,107,0.035,0,,720,0,0,
1755,South,304,108,0.035,0,,360,0,0,
1756,West,284,107,0.035,0,,340,0,0,
1757,North,324,107,0.035,0,,380,0,0,
1758,East,114,107,0.035,0,,170,0,0,
1759,East,96,107,0.035,0,,150,0,0,
1760,North,64,107,0.035,0,,120,0,0,
1761,West,196,107,0.035,0,,250,0,0,
1762,East,224,107,0.035,0,,280,0,0,
1763,North,274,108,0.035,0,,330,0,0,
1764,North,214,108,0.035,0,,270,0,0,
1765,North,64,108,0.035,0,,120,0,0,
1766,West,1302,107,0.035,0,,560,0,1,
1767,West,264,108,0.035,0,,320,0,0,
1768,South,4,107,0.035,0,,60,0,0,
1769,South,342,107,0.035,0,,400,0,0,
1770,West,76,107,0.035,0,,130,0,0,
1771,East,194,107,0.035,0,,250,0,0,
1772,West,44,107,0.035,0,,100,0,0,
1773,North,152,107,0.035,0,,210,0,0,
1774,North,254,108,0.035,0,,310,0,0,
1775,North,154,108,0.035,0,,210,0,0,
1776,South,164,108,0.035,0,,220,0,0,
1777,West,432,108,0.035,0,,490,0,0,
1778,South,252,108,0.035,0,,310,0,0,
1779,North,154,107,0.035,0,,210,0,0,
1780,North,384,107,0.035,0,,440,0,0,
1781,South,204,107,0.035,0,,260,0,0,
1782,South,472,108,0.035,0,,530,0,0,
1783,South,512,108,0.035,0,,570,0,0,
1784,North,724,107,0.035,0,,780,0,0,
1785,North,2012,107,0.035,0,,470,0,2,
1786,North,694,107,0.035,0,,750,0,0,
1787,North,304,107,0.035,0,,360,0,0,
1788,East,174,107,0.035,0,,230,0,0,
1789,South,6,107,0.035,0,,60,0,0,
1790,East,374,107,0.035,0,,430,0,0,
1791,North,532,107,0.035,0,,590,0,0,
1792,East,186,107,0.035,0,,240,0,0,
1793,West,292,108,0.035,0,,350,0,0,
1794,North,264,107,0.035,0,,320,0,0,
1795,West,852,107,0.035,0,,910,0,0,
1796,North,146,107,0.035,0,,200,0,0,
1797,North,204,108,0.035,0,,260,0,0,
1798,East,-24,107,0.035,0,,30,0,0,
1799,East,244,108,0.035,0,,300,0,0,
1800,East,254,107,0.035,0,,310,0,0,
1801,West,64,108,0.035,0,,120,0,0,
1802,East,26,107,0.035,0,,80,0,0,
1803,East,66,107,0.035,0,,120,0,0,
1804,West,324,108,0.035,0,,380,0,0,
1805,North,404,107,0.035,0,,460,0,0,
1806,North,452,107,0.035,0,,510,0,0,
1807,North,384,107,0.035,0,,440,0,0,
1808,East,224,107,0.035,0,,280,0,0,
1809,East,104,107,0.035,0,,160,0,0,
1810,West,242,108,0.035,0,,300,0,0,
1811,North,264,107,0.035,0,,320,0,0,
1812,South,46,107,0.035,0,,100,0,0,
1813,West,174,108,0.035,0,,230,0,0,
1814,North,56,107,0.035,0,,110,0,0,
1815,West,136,107,0.035,0,,190,0,0,
1816,North,382,108,0.035,0,,440,0,0,
1817,North,442,108,0.035,0,,500,0,0,
1818,North,214,107,0.035,0,,270,0,0,
1819,West,212,108,0.035,0,,270,0,0,
1820,East,194,108,0.035,0,,250,0,0,
1821,West,356,107,0.035,0,,410,0,0,
1822,South,274,108,0.035,0,,330,0,0,
1823,East,84,107,0.035,0,,140,0,0,
1824,South,494,107,0.035,0,,550,0,0,
1825,West,314,107,0.035,0,,370,0,0,
1826,East,334,107,0.035,0,,390,0,0,
1827,East,234,107,0.035,0,,290,0,0,
1828,South,986,107,0.035,0,,240,0,1,
1829,North,374,108,0.035,0,,430,0,0,
1830,West,314,107,0.035,0,,370,0,0,
1831,East,324,107,0.035,0,,380,0,0,
1832,West,14,108,0.035,0,,70,0,0,
1833,South,146,107,0.035,0,,200,0,0,
1834,East,454,108,0.035,0,,510,0,0,
1835,North,362,107,0.035,0,,420,0,0,
1836,North,116,107,0.035,0,,170,0,0,
1837,North,234,107,0.035,0,,290,0,0,
1838,West,286,107,0.035,0,,340,0,0,
1839,East,206,107,0.035,0,,260,0,0,
1840,East,602,108,0.035,0,,660,0,0,
1841,North,294,107,0.035,0,,350,0,0,
1842,East,174,107,0.035,0,,230,0,0,
1843,South,214,108,0.035,0,,270,0,0,
1844,East,324,107,0.035,0,,380,0,0,
1845,East,256,107,0.035,0,,310,0,0,
1846,North,126,107,0.035,0,,180,0,0,
1847,South,522,108,0.035,0,,580,0,0,
1848,South,314,108,0.035,0,,370,0,0,
1849,South,166,107,0.035,0,,220,0,0,
1850,West,204,107,0.035,0,,260,0,0,
1851,North,106,107,0.035,0,,160,0,0,
1852,South,344,107,0.035,0,,400,0,0,
1853,South,204,107,0.035,0,,260,0,0,
1854,South,294,108,0.035,0,,350,0,0,
1855,South,94,108,0.035,0,,150,0,0,
1856,West,314,107,0.035,0,,370,0,0,
1857,North,304,107,0.035,0,,360,0,0,
1858,North,262,107,0.035,0,,320,0,0,
1859,East,204,107,0.035,0,,260,0,0,
1860,North,874,107,0.035,0,,130,0,1,
1861,North,334,108,0.035,0,,390,0,0,
1862,South,144,108,0.035,0,,200,0,0,
1863,East,364,107,0.035,0,,420,0,0,
1864,South,336,107,0.035,0,,390,0,0,
