Episode,Score,Turn,Epsilon,Reward,Penalty456,Complete,MZScore, HandComplete
86,1012,126,0.650,1012,0,,1, 
87,548,126,0.647,548,0,,2, 
88,2082,126,0.643,2082,0,,2, 
89,772,126,0.640,772,0,,1, 
90,388,126,0.637,388,0,,1, 
91,756,126,0.634,756,0,,1, 
92,1404,126,0.631,1404,0,,2, 
93,708,126,0.627,708,0,,2, 
94,836,126,0.624,836,0,,1, 
95,492,126,0.621,492,0,,1, 
96,732,126,0.618,732,0,,1, 
97,1196,126,0.615,1196,0,,1, 
98,996,126,0.612,996,0,,0, 
99,1396,126,0.609,1396,0,,1, 
100,1052,126,0.606,1052,0,,2, 
101,252,126,0.603,252,0,,2, 
102,476,126,0.600,476,0,,0, 
103,1020,126,0.597,1020,0,,0, 
104,1028,126,0.594,1028,0,,1, 
105,508,126,0.591,508,0,,2, 
106,815,126,0.588,815,0,,0, 
107,684,126,0.585,684,0,,0, 
108,1388,126,0.582,1388,0,,2, 
109,820,126,0.579,820,0,,1, 
110,540,126,0.576,540,0,,1, 
111,1783,126,0.573,1783,0,,1, 
112,972,126,0.570,972,0,,2, 
113,1036,126,0.568,1036,0,,1, 
114,964,126,0.565,964,0,,1, 
115,1092,126,0.562,1092,0,,1, 
116,1108,126,0.559,1108,0,,0, 
117,908,126,0.556,908,0,,2, 
118,908,126,0.554,908,0,,2, 
119,876,126,0.551,876,0,,2, 
120,948,126,0.548,948,0,,1, 
121,964,126,0.545,964,0,,2, 
122,1628,126,0.543,1628,0,,2, 
123,620,126,0.540,620,0,,2, 
124,988,126,0.537,988,0,,2, 
125,1300,126,0.534,1300,0,,2, 
126,1180,126,0.532,1180,0,,1, 
127,500,126,0.529,500,0,,1, 
128,1156,126,0.526,1156,0,,4, 
129,684,126,0.524,684,0,,1, 
130,396,126,0.521,396,0,,1, 
131,892,126,0.519,892,0,,4, 
132,1279,126,0.516,1279,0,,1, 
133,1164,126,0.513,1164,0,,2, 
134,1060,126,0.511,1060,0,,2, 
135,1180,126,0.508,1180,0,,0, 
136,948,126,0.506,948,0,,1, 
137,548,126,0.503,548,0,,0, 
138,948,126,0.501,948,0,,1, 
139,1452,126,0.498,1452,0,,1, 
140,956,126,0.496,956,0,,0, 
141,844,126,0.493,844,0,,1, 
142,868,126,0.491,868,0,,2, 
143,1396,126,0.488,1396,0,,2, 
144,1364,126,0.486,1364,0,,1, 
145,1116,126,0.483,1116,0,,1, 
146,524,126,0.481,524,0,,1, 
147,1108,126,0.479,1108,0,,1, 
148,1076,126,0.476,1076,0,,2, 
149,1956,126,0.474,1956,0,,1, 
150,1599,126,0.471,1599,0,,1, 
151,980,126,0.469,980,0,,1, 
152,708,126,0.467,708,0,,1, 
153,732,126,0.464,732,0,,2, 
154,852,126,0.462,852,0,,2, 
155,1068,126,0.460,1068,0,,1, 
156,836,126,0.458,836,0,,2, 
157,156,126,0.455,156,0,,0, 
158,1172,126,0.453,1172,0,,0, 
159,1340,126,0.451,1340,0,,4, 
160,1156,126,0.448,1156,0,,2, 
161,684,126,0.446,684,0,,1, 
162,588,126,0.444,588,0,,1, 
163,1476,126,0.442,1476,0,,1, 
164,1164,126,0.440,1164,0,,2, 
165,1932,126,0.437,1932,0,,2, 
166,236,126,0.435,236,0,,0, 
167,1572,126,0.433,1572,0,,2, 
168,1084,126,0.431,1084,0,,4, 
169,1340,126,0.429,1340,0,,1, 
170,1180,126,0.427,1180,0,,0, 
171,1444,126,0.424,1444,0,,4, 
172,788,126,0.422,788,0,,0, 
173,1708,126,0.420,1708,0,,1, 
174,1452,126,0.418,1452,0,,2, 
175,900,126,0.416,900,0,,1, 
176,972,126,0.414,972,0,,1, 
177,1220,126,0.412,1220,0,,0, 
178,1255,126,0.410,1255,0,,2, 
179,964,126,0.408,964,0,,1, 
180,972,126,0.406,972,0,,1, 
181,1220,126,0.404,1220,0,,0, 
182,1636,126,0.402,1636,0,,2, 
183,1268,126,0.400,1268,0,,1, 
184,1116,126,0.398,1116,0,,1, 
185,1428,126,0.396,1428,0,,1, 
186,1292,126,0.394,1292,0,,1, 
187,1156,126,0.392,1156,0,,4, 
188,996,126,0.390,996,0,,0, 
189,1244,126,0.388,1244,0,,0, 
190,988,126,0.386,988,0,,0, 
191,1508,126,0.384,1508,0,,1, 
192,1404,126,0.382,1404,0,,2, 
193,1348,126,0.380,1348,0,,0, 
194,1748,126,0.378,1748,0,,1, 
195,1519,126,0.376,1519,0,,1, 
196,1412,126,0.374,1412,0,,2, 
197,1052,126,0.373,1052,0,,4, 
198,1220,126,0.371,1220,0,,2, 
199,972,126,0.369,972,0,,1, 
200,1236,126,0.367,1236,0,,2, 
201,1780,126,0.365,1780,0,,2, 
202,1020,126,0.363,1020,0,,1, 
203,1172,126,0.361,1172,0,,2, 
204,940,126,0.360,940,0,,2, 
205,1220,126,0.358,1220,0,,2, 
206,1775,126,0.356,1775,0,,2, 
207,1052,126,0.354,1052,0,,2, 
208,1188,126,0.353,1188,0,,2, 
209,1036,126,0.351,1036,0,,2, 
210,980,126,0.349,980,0,,0, 
211,1172,126,0.347,1172,0,,1, 
212,972,126,0.346,972,0,,1, 
213,1292,126,0.344,1292,0,,2, 
214,724,126,0.342,724,0,,2, 
215,1324,126,0.340,1324,0,,2, 
216,1556,126,0.339,1556,0,,1, 
217,1044,126,0.337,1044,0,,1, 
218,1180,126,0.335,1180,0,,1, 
219,1156,126,0.334,1156,0,,4, 
220,1084,126,0.332,1084,0,,2, 
221,1391,126,0.330,1391,0,,1, 
222,684,126,0.329,684,0,,1, 
223,876,126,0.327,876,0,,1, 
224,1620,126,0.325,1620,0,,4, 
225,1556,126,0.324,1556,0,,4, 
226,1084,126,0.322,1084,0,,4, 
227,1020,126,0.321,1020,0,,1, 
228,908,126,0.319,908,0,,2, 
229,1748,126,0.317,1748,0,,2, 
230,1364,126,0.316,1364,0,,1, 
231,1551,126,0.314,1551,0,,1, 
232,932,126,0.313,932,0,,1, 
233,700,126,0.311,700,0,,1, 
234,1428,126,0.309,1428,0,,0, 
235,924,126,0.308,924,0,,2, 
236,1172,126,0.306,1172,0,,1, 
237,1364,126,0.305,1364,0,,1, 
238,1316,126,0.303,1316,0,,1, 
239,1906,126,0.302,1906,0,,2, 
240,1292,126,0.300,1292,0,,1, 
241,1532,126,0.299,1532,0,,2, 
242,1012,126,0.297,1012,0,,2, 
243,1228,126,0.296,1228,0,,1, 
244,1508,126,0.294,1508,0,,1, 
245,1476,126,0.293,1476,0,,2, 
246,788,126,0.291,788,0,,2, 
247,1428,126,0.290,1428,0,,1, 
248,1564,126,0.288,1564,0,,1, 
249,1364,126,0.287,1364,0,,1, 
250,1308,126,0.286,1308,0,,2, 
251,1412,126,0.284,1412,0,,1, 
252,1388,126,0.283,1388,0,,2, 
253,1724,126,0.281,1724,0,,2, 
254,1716,126,0.280,1716,0,,2, 
255,1084,126,0.279,1084,0,,1, 
256,1188,126,0.277,1188,0,,1, 
257,1788,126,0.276,1788,0,,2, 
258,1828,126,0.274,1828,0,,2, 
259,1316,126,0.273,1316,0,,2, 
260,652,126,0.272,652,0,,1, 
261,2031,126,0.270,2031,0,,1, 
262,1244,126,0.269,1244,0,,1, 
263,1620,126,0.268,1620,0,,1, 
264,924,126,0.266,924,0,,2, 
265,1020,126,0.265,1020,0,,2, 
266,1692,126,0.264,1692,0,,2, 
267,1484,126,0.262,1484,0,,4, 
268,1727,126,0.261,1727,0,,2, 
269,964,126,0.260,964,0,,0, 
270,1428,126,0.258,1428,0,,2, 
271,1692,126,0.257,1692,0,,4, 
272,1636,126,0.256,1636,0,,2, 
273,236,126,0.255,236,0,,2, 
274,1212,126,0.253,1212,0,,1, 
275,1287,126,0.252,1287,0,,1, 
276,716,126,0.251,716,0,,1, 
277,1060,126,0.249,1060,0,,1, 
278,1428,126,0.248,1428,0,,1, 
279,404,126,0.247,404,0,,1, 
280,1468,126,0.246,1468,0,,1, 
281,2044,126,0.245,2044,0,,2, 
282,1156,126,0.243,1156,0,,1, 
283,1180,126,0.242,1180,0,,2, 
284,1620,126,0.241,1620,0,,2, 
285,964,126,0.240,964,0,,0, 
286,1984,126,0.238,1984,0,,2, 
287,916,126,0.237,916,0,,1, 
288,2188,126,0.236,2188,0,,4, 
289,1316,126,0.235,1316,0,,2, 
290,1284,126,0.234,1284,0,,1, 
291,804,126,0.233,804,0,,2, 
292,460,126,0.231,460,0,,1, 
293,1231,126,0.230,1231,0,,1, 
294,1340,126,0.229,1340,0,,1, 
295,1428,126,0.228,1428,0,,2, 
296,1668,126,0.227,1668,0,,2, 
297,1292,126,0.226,1292,0,,4, 
298,1180,126,0.225,1180,0,,4, 
299,1348,126,0.223,1348,0,,1, 
300,1516,126,0.222,1516,0,,2, 
301,1844,126,0.221,1844,0,,2, 
302,2092,126,0.220,2092,0,,2, 
303,1956,126,0.219,1956,0,,2, 
304,12165,27,0.218,12165,0,赤ドラ1 七対子,16, 萬子9 萬子9 筒子2 筒子2 筒子3 筒子3 筒子5 筒子5赤ドラ 筒子5 筒子5 索子4 索子4 東風 東風
305,1756,126,0.217,1756,0,,4, 
306,2156,126,0.216,2156,0,,1, 
307,1804,126,0.215,1804,0,,1, 
308,708,126,0.214,708,0,,0, 
309,1500,126,0.212,1500,0,,2, 
310,1060,126,0.211,1060,0,,2, 
311,1508,126,0.210,1508,0,,1, 
312,364,126,0.209,364,0,,1, 
313,1140,126,0.208,1140,0,,2, 
314,1468,126,0.207,1468,0,,2, 
315,1492,126,0.206,1492,0,,4, 
316,1404,126,0.205,1404,0,,1, 
317,1876,126,0.204,1876,0,,2, 
318,3803,126,0.203,3803,0,,1, 
319,1668,126,0.202,1668,0,,1, 
320,1476,126,0.201,1476,0,,1, 
321,964,126,0.200,964,0,,1, 
322,1092,126,0.199,1092,0,,2, 
323,1156,126,0.198,1156,0,,2, 
324,1668,126,0.197,1668,0,,2, 
325,1564,126,0.196,1564,0,,2, 
326,1804,126,0.195,1804,0,,2, 
327,708,126,0.194,708,0,,1, 
328,1284,126,0.193,1284,0,,2, 
329,1788,126,0.192,1788,0,,1, 
330,1148,126,0.191,1148,0,,1, 
331,1399,126,0.190,1399,0,,2, 
332,684,126,0.189,684,0,,1, 
333,1516,126,0.188,1516,0,,2, 
334,628,126,0.187,628,0,,0, 
335,908,126,0.187,908,0,,2, 
336,2428,126,0.186,2428,0,,0, 
337,2332,126,0.185,2332,0,,1, 
338,1396,126,0.184,1396,0,,2, 
339,2420,126,0.183,2420,0,,4, 
340,1476,126,0.182,1476,0,,2, 
341,1716,126,0.181,1716,0,,4, 
342,2244,126,0.180,2244,0,,1, 
343,1172,126,0.179,1172,0,,2, 
344,780,126,0.178,780,0,,2, 
345,916,126,0.177,916,0,,0, 
346,964,126,0.177,964,0,,1, 
347,1436,126,0.176,1436,0,,4, 
348,1788,126,0.175,1788,0,,2, 
349,1684,126,0.174,1684,0,,2, 
350,2028,126,0.173,2028,0,,2, 
351,1964,126,0.172,1964,0,,2, 
352,1428,126,0.171,1428,0,,2, 
353,2076,126,0.170,2076,0,,2, 
354,1428,126,0.170,1428,0,,2, 
355,1324,126,0.169,1324,0,,2, 
356,820,126,0.168,820,0,,1, 
357,724,126,0.167,724,0,,2, 
358,1388,126,0.166,1388,0,,2, 
359,1196,126,0.165,1196,0,,2, 
360,1100,126,0.165,1100,0,,2, 
361,1156,126,0.164,1156,0,,1, 
362,988,126,0.163,988,0,,1, 
363,2023,126,0.162,2023,0,,1, 
364,1628,126,0.161,1628,0,,1, 
365,740,126,0.160,740,0,,1, 
366,1540,126,0.160,1540,0,,2, 
367,1764,126,0.159,1764,0,,1, 
368,1108,126,0.158,1108,0,,2, 
369,1199,126,0.157,1199,0,,1, 
370,996,126,0.157,996,0,,0, 
371,2180,126,0.156,2180,0,,2, 
372,1364,126,0.155,1364,0,,2, 
373,1388,126,0.154,1388,0,,2, 
374,2124,126,0.153,2124,0,,1, 
375,1068,126,0.153,1068,0,,1, 
376,1532,126,0.152,1532,0,,8, 
377,1052,126,0.151,1052,0,,1, 
378,1572,126,0.150,1572,0,,2, 
379,812,126,0.150,812,0,,1, 
380,1068,126,0.149,1068,0,,1, 
381,1916,126,0.148,1916,0,,2, 
382,1068,126,0.147,1068,0,,1, 
383,1834,126,0.147,1834,0,,4, 
384,2292,126,0.146,2292,0,,2, 
385,2172,126,0.145,2172,0,,4, 
386,932,126,0.144,932,0,,1, 
387,1892,126,0.144,1892,0,,2, 
388,1548,126,0.143,1548,0,,2, 
389,1940,126,0.142,1940,0,,2, 
390,812,126,0.142,812,0,,1, 
391,2287,126,0.141,2287,0,,2, 
392,1452,126,0.140,1452,0,,2, 
393,1572,126,0.139,1572,0,,4, 
394,1596,126,0.139,1596,0,,1, 
395,2458,126,0.138,2458,0,,2, 
396,14620,102,0.137,14620,0,清一色,16, 筒子1 筒子2 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5 筒子7 筒子7 筒子7
397,2388,126,0.137,2388,0,,4, 
398,316,126,0.136,316,0,,1, 
399,1692,126,0.135,1692,0,,1, 
400,1548,126,0.135,1548,0,,1, 
401,884,126,0.134,884,0,,4, 
402,900,126,0.133,900,0,,2, 
403,2268,126,0.133,2268,0,,2, 
404,1068,126,0.132,1068,0,,2, 
405,1524,126,0.131,1524,0,,1, 
406,1588,126,0.131,1588,0,,2, 
407,908,126,0.130,908,0,,2, 
408,1324,126,0.129,1324,0,,1, 
409,1820,126,0.129,1820,0,,1, 
410,1348,126,0.128,1348,0,,1, 
411,2652,126,0.127,2652,0,,2, 
412,1356,126,0.127,1356,0,,2, 
413,1796,126,0.126,1796,0,,0, 
414,1556,126,0.126,1556,0,,0, 
415,1932,126,0.125,1932,0,,1, 
416,1612,126,0.124,1612,0,,2, 
417,1620,126,0.124,1620,0,,4, 
418,2623,126,0.123,2623,0,,4, 
419,1340,126,0.122,1340,0,,1, 
420,1388,126,0.122,1388,0,,2, 
421,796,126,0.121,796,0,,1, 
422,1759,126,0.121,1759,0,,2, 
423,1220,126,0.120,1220,0,,0, 
424,2252,126,0.119,2252,0,,2, 
425,1444,126,0.119,1444,0,,1, 
426,1780,126,0.118,1780,0,,1, 
427,596,126,0.118,596,0,,2, 
428,1844,126,0.117,1844,0,,4, 
429,1500,126,0.116,1500,0,,4, 
430,1596,126,0.116,1596,0,,1, 
431,1364,126,0.115,1364,0,,2, 
432,1100,126,0.115,1100,0,,4, 
433,764,126,0.114,764,0,,1, 
434,1052,126,0.114,1052,0,,0, 
435,964,126,0.113,964,0,,2, 
436,1460,126,0.112,1460,0,,2, 
437,2388,126,0.112,2388,0,,4, 
438,1212,126,0.111,1212,0,,2, 
439,2095,126,0.111,2095,0,,4, 
440,1364,126,0.110,1364,0,,1, 
441,1748,126,0.110,1748,0,,2, 
442,1476,126,0.109,1476,0,,4, 
443,700,126,0.109,700,0,,1, 
444,1836,126,0.108,1836,0,,2, 
445,1972,126,0.107,1972,0,,2, 
446,1804,126,0.107,1804,0,,4, 
447,1292,126,0.106,1292,0,,1, 
448,1828,126,0.106,1828,0,,2, 
449,2284,126,0.105,2284,0,,2, 
450,1476,126,0.105,1476,0,,2, 
451,3070,126,0.104,3070,0,,2, 
452,2492,126,0.104,2492,0,,4, 
453,1292,126,0.103,1292,0,,2, 
454,1692,126,0.103,1692,0,,2, 
455,2279,126,0.102,2279,0,,4, 
456,652,126,0.102,652,0,,2, 
457,1508,126,0.101,1508,0,,0, 
458,1044,126,0.101,1044,0,,1, 
459,852,126,0.100,852,0,,1, 
460,1988,126,0.100,1988,0,,4, 
461,1780,126,0.099,1780,0,,2, 
462,1884,126,0.099,1884,0,,8, 
463,1140,126,0.098,1140,0,,1, 
464,1204,126,0.098,1204,0,,4, 
465,540,126,0.097,540,0,,1, 
466,1740,126,0.097,1740,0,,2, 
467,1604,126,0.096,1604,0,,1, 
468,1570,126,0.096,1570,0,,1, 
469,1380,126,0.095,1380,0,,1, 
470,1961,126,0.095,1961,0,,2, 
471,660,126,0.094,660,0,,2, 
472,1444,126,0.094,1444,0,,4, 
473,1340,126,0.093,1340,0,,2, 
474,1292,126,0.093,1292,0,,2, 
475,1276,126,0.092,1276,0,,2, 
476,1812,126,0.092,1812,0,,2, 
477,2012,126,0.092,2012,0,,4, 
478,1732,126,0.091,1732,0,,1, 
479,1492,126,0.091,1492,0,,2, 
480,1140,126,0.090,1140,0,,1, 
481,1972,126,0.090,1972,0,,4, 
482,1844,126,0.089,1844,0,,2, 
483,1916,126,0.089,1916,0,,2, 
484,932,126,0.088,932,0,,2, 
485,2527,126,0.088,2527,0,,2, 
486,3188,126,0.088,3188,0,,2, 
487,1631,126,0.087,1631,0,,2, 
488,1679,126,0.087,1679,0,,2, 
489,1772,126,0.086,1772,0,,1, 
490,988,126,0.086,988,0,,2, 
491,1980,126,0.085,1980,0,,4, 
492,1596,126,0.085,1596,0,,2, 
493,1172,126,0.084,1172,0,,0, 
494,1460,126,0.084,1460,0,,2, 
495,1188,126,0.084,1188,0,,2, 
496,1332,126,0.083,1332,0,,2, 
497,1404,126,0.083,1404,0,,2, 
498,1044,126,0.082,1044,0,,1, 
499,1604,126,0.082,1604,0,,2, 
500,1532,126,0.082,1532,0,,1, 
501,4047,126,0.081,4047,0,,4, 
502,1732,126,0.081,1732,0,,1, 
503,2188,126,0.080,2188,0,,1, 
504,660,126,0.080,660,0,,1, 
505,1412,126,0.080,1412,0,,2, 
506,2293,126,0.079,2293,0,,1, 
507,2076,126,0.079,2076,0,,4, 
508,884,126,0.078,884,0,,1, 
509,2020,126,0.078,2020,0,,1, 
510,1692,126,0.078,1692,0,,4, 
511,2100,126,0.077,2100,0,,2, 
512,1196,126,0.077,1196,0,,2, 
513,1108,126,0.076,1108,0,,2, 
514,1404,126,0.076,1404,0,,2, 
515,2212,126,0.076,2212,0,,1, 
516,740,126,0.075,740,0,,2, 
517,1892,126,0.075,1892,0,,4, 
518,2290,126,0.075,2290,0,,4, 
519,996,126,0.074,996,0,,1, 
520,2340,126,0.074,2340,0,,4, 
521,1964,126,0.073,1964,0,,4, 
522,2060,126,0.073,2060,0,,2, 
523,1812,126,0.073,1812,0,,0, 
524,1724,126,0.072,1724,0,,4, 
525,1564,126,0.072,1564,0,,2, 
526,1460,126,0.072,1460,0,,1, 
527,820,126,0.071,820,0,,2, 
528,1708,126,0.071,1708,0,,2, 
529,1868,126,0.071,1868,0,,4, 
530,1852,126,0.070,1852,0,,4, 
531,1380,126,0.070,1380,0,,2, 
532,836,126,0.069,836,0,,0, 
533,1804,126,0.069,1804,0,,4, 
534,1188,126,0.069,1188,0,,2, 
535,3317,126,0.068,3317,0,,4, 
536,2332,126,0.068,2332,0,,4, 
537,2508,126,0.068,2508,0,,2, 
538,1588,126,0.067,1588,0,,2, 
539,1836,126,0.067,1836,0,,2, 
540,1068,126,0.067,1068,0,,8, 
541,2276,126,0.066,2276,0,,4, 
542,1932,126,0.066,1932,0,,4, 
543,1596,126,0.066,1596,0,,4, 
544,2412,126,0.065,2412,0,,2, 
545,2052,126,0.065,2052,0,,4, 
546,1772,126,0.065,1772,0,,4, 
547,1932,126,0.064,1932,0,,2, 
548,2012,126,0.064,2012,0,,2, 
549,2148,126,0.064,2148,0,,2, 
550,1844,126,0.063,1844,0,,2, 
551,1868,126,0.063,1868,0,,4, 
552,2196,126,0.063,2196,0,,2, 
553,1244,126,0.063,1244,0,,1, 
554,1492,126,0.062,1492,0,,4, 
555,1636,126,0.062,1636,0,,1, 
556,1420,126,0.062,1420,0,,2, 
557,1644,126,0.061,1644,0,,2, 
558,2132,126,0.061,2132,0,,4, 
559,1988,126,0.061,1988,0,,4, 
560,708,126,0.060,708,0,,4, 
561,1092,126,0.060,1092,0,,2, 
562,2012,126,0.060,2012,0,,2, 
563,2820,126,0.059,2820,0,,2, 
564,2965,126,0.059,2965,0,,0, 
565,2151,126,0.059,2151,0,,2, 
566,1812,126,0.059,1812,0,,4, 
567,2052,126,0.058,2052,0,,2, 
568,1708,126,0.058,1708,0,,2, 
569,2508,126,0.058,2508,0,,4, 
570,2570,126,0.057,2570,0,,1, 
571,1468,126,0.057,1468,0,,4, 
572,1404,126,0.057,1404,0,,1, 
573,2788,126,0.057,2788,0,,4, 
574,1820,126,0.056,1820,0,,2, 
575,2244,126,0.056,2244,0,,2, 
576,2108,126,0.056,2108,0,,4, 
577,1788,126,0.055,1788,0,,4, 
578,1692,126,0.055,1692,0,,2, 
579,2372,126,0.055,2372,0,,1, 
580,1652,126,0.055,1652,0,,1, 
581,956,126,0.054,956,0,,2, 
582,1940,126,0.054,1940,0,,4, 
583,2084,126,0.054,2084,0,,2, 
584,2148,126,0.054,2148,0,,1, 
585,1668,126,0.053,1668,0,,1, 
586,2044,126,0.053,2044,0,,2, 
587,1860,126,0.053,1860,0,,4, 
588,2684,126,0.052,2684,0,,4, 
589,3228,126,0.052,3228,0,,4, 
590,1364,126,0.052,1364,0,,2, 
591,2580,126,0.052,2580,0,,2, 
592,2028,126,0.051,2028,0,,2, 
593,1556,126,0.051,1556,0,,2, 
594,2284,126,0.051,2284,0,,2, 
595,3311,126,0.051,3311,0,,2, 
596,2231,126,0.050,2231,0,,4, 
597,1412,126,0.050,1412,0,,2, 
598,2264,126,0.050,2264,0,,4, 
599,1180,126,0.050,1180,0,,2, 
600,1868,126,0.050,1868,0,,1, 
601,1548,126,0.050,1548,0,,1, 
602,1991,126,0.050,1991,0,,2, 
603,1820,126,0.050,1820,0,,1, 
604,1828,126,0.050,1828,0,,1, 
605,1196,126,0.050,1196,0,,2, 
606,1948,126,0.050,1948,0,,4, 
607,1212,126,0.050,1212,0,,2, 
608,2463,126,0.050,2463,0,,2, 
609,1716,126,0.050,1716,0,,2, 
610,2084,126,0.050,2084,0,,2, 
611,1876,126,0.050,1876,0,,2, 
612,3135,126,0.050,3135,0,,2, 
613,1684,126,0.050,1684,0,,4, 
614,1852,126,0.050,1852,0,,1, 
615,2554,126,0.050,2554,0,,4, 
616,1484,126,0.050,1484,0,,1, 
617,2364,126,0.050,2364,0,,8, 
618,1308,126,0.050,1308,0,,2, 
619,1956,126,0.050,1956,0,,4, 
620,10077,123,0.050,10077,0,赤ドラ1 七対子,16, 萬子5 萬子5 索子5 索子5赤ドラ 索子6 索子6 索子7 索子7 索子7 索子7 白ちゃん 白ちゃん 白ちゃん 白ちゃん
621,1924,126,0.050,1924,0,,4, 
622,2012,126,0.050,2012,0,,2, 
623,2444,126,0.050,2444,0,,2, 
624,4162,126,0.050,4162,0,,4, 
625,2188,126,0.050,2188,0,,2, 
626,1884,126,0.050,1884,0,,4, 
627,2380,126,0.050,2380,0,,2, 
628,1324,126,0.050,1324,0,,2, 
629,1108,126,0.050,1108,0,,2, 
630,780,126,0.050,780,0,,1, 
631,2994,126,0.050,2994,0,,2, 
632,988,126,0.050,988,0,,1, 
633,1436,126,0.050,1436,0,,2, 
634,1364,126,0.050,1364,0,,2, 
635,1852,126,0.050,1852,0,,4, 
636,2012,126,0.050,2012,0,,4, 
637,1684,126,0.050,1684,0,,1, 
638,1444,126,0.050,1444,0,,1, 
639,2292,126,0.050,2292,0,,2, 
640,2588,126,0.050,2588,0,,2, 
641,2340,126,0.050,2340,0,,2, 
642,1364,126,0.050,1364,0,,2, 
643,3364,126,0.050,3364,0,,4, 
644,1388,126,0.050,1388,0,,2, 
645,1908,126,0.050,1908,0,,4, 
646,2338,126,0.050,2338,0,,2, 
647,1743,126,0.050,1743,0,,2, 
648,1884,126,0.050,1884,0,,1, 
649,1428,126,0.050,1428,0,,2, 
650,2049,126,0.050,2049,0,,2, 
651,1468,126,0.050,1468,0,,2, 
652,1844,126,0.050,1844,0,,4, 
653,988,126,0.050,988,0,,2, 
654,2092,126,0.050,2092,0,,4, 
655,2436,126,0.050,2436,0,,0, 
656,1692,126,0.050,1692,0,,4, 
657,3391,126,0.050,3391,0,,2, 
658,1684,126,0.050,1684,0,,2, 
659,1300,126,0.050,1300,0,,2, 
660,1796,126,0.050,1796,0,,2, 
661,1148,126,0.050,1148,0,,1, 
662,1940,126,0.050,1940,0,,2, 
663,1396,126,0.050,1396,0,,4, 
664,1844,126,0.050,1844,0,,4, 
665,1748,126,0.050,1748,0,,2, 
666,2460,126,0.050,2460,0,,4, 
667,2052,126,0.050,2052,0,,4, 
668,1220,126,0.050,1220,0,,2, 
669,2052,126,0.050,2052,0,,4, 
