Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
590,South,-1954,109,0.307,2718,,1160,1868,780,0,萬子6 萬子7 萬子7 筒子7 索子3 索子3 索子4 | 萬子4 萬子4 萬子4 索子7 索子7 索子7
591,North,1657,110,0.306,-816,,1408,1628,924,0,筒子8 筒子8 索子7 索子8 | 萬子4 萬子5 萬子6 索子1 索子1 索子1 索子7 索子8 索子9
592,North,2075,110,0.306,-828,,1704,1236,1452,0,萬子6 萬子7 索子7 索子8 | 筒子6 筒子6 筒子6 筒子7 筒子8 筒子8 筒子8 筒子8 筒子9
593,North,-1064,110,0.305,1104,,1952,584,616,0,萬子7 筒子8 索子9 索子9 | 萬子6 萬子6 萬子6 筒子6 筒子7 筒子8 索子7 索子8 索子9
594,West,-266,110,0.304,1188,,2208,1152,664,0,筒子6 筒子8 索子7 南風 | 萬子5 萬子6 萬子7 萬子7 萬子7 萬子7 筒子6 筒子7 筒子8
595,East,3407,109,0.304,-2502,,1800,1520,616,0,萬子3 筒子8 筒子8 索子4 索子6 索子9 索子9 | 萬子6 萬子6 萬子6 筒子6 筒子7 筒子8
596,East,-1011,110,0.303,1296,,1560,1248,604,0,萬子1 筒子8 索子7 索子9 | 萬子4 萬子5 萬子6 筒子5 筒子6 筒子7 索子7 索子8 索子9
597,South,-219,109,0.303,1338,,2776,1216,112,0,萬子4 萬子4 萬子4 萬子5 萬子5赤ドラ 萬子7 萬子9 | 萬子7 萬子8 萬子9 南風 南風 南風
598,North,4604,109,0.302,-3270,,1152,1456,1696,0,萬子4 萬子6 筒子7 筒子7 筒子8 筒子8 筒子8 筒子9 索子3 索子3 索子3 索子7 索子8 | 
599,North,-3336,109,0.301,2910,,912,504,1196,0,萬子7 萬子9 筒子4 筒子8 索子1 北風 中ちゃん | 萬子4 萬子5赤ドラ 萬子6 筒子3 筒子4 筒子5
600,North,-337,110,0.301,1536,,2400,776,1116,0,萬子5 萬子6 筒子7 筒子9 | 筒子4 筒子4 筒子4 筒子8 筒子8 筒子8 索子8 索子8 索子8
601,North,-3557,110,0.300,3648,,824,1428,888,0,萬子4 筒子4 筒子9 筒子9 索子3 索子8 索子8 索子8 索子9 索子9 | 筒子4 筒子5 筒子6
602,South,89,110,0.300,1524,,3072,544,1092,0,萬子6 萬子7 筒子8 索子3 | 萬子2 萬子3 萬子4 萬子5赤ドラ 萬子5 萬子5 筒子5赤ドラ 筒子6 筒子7
603,East,188,109,0.299,42,,1392,1124,728,0,萬子7 萬子7 索子3 索子7 索子9 北風 北風 | 筒子7 筒子8 筒子9 索子1 索子2 索子3
604,South,1376,110,0.298,-588,,2800,576,480,0,萬子6 萬子7 筒子8 索子4 | 筒子6 筒子7 筒子8 索子2 索子2 索子2 索子7 索子8 索子9
605,South,-310,110,0.298,708,,2096,860,580,0,萬子1 萬子5赤ドラ 索子7 索子9 | 萬子7 萬子7 萬子7 筒子7 筒子8 筒子9 索子1 索子2 索子3
606,West,-645,110,0.297,1212,,1456,1392,772,0,萬子2 萬子6 筒子4 筒子7 筒子8 索子2 索子2 索子2 索子2 索子7 | 索子7 索子8 索子9
607,North,1276,109,0.297,-1002,,1936,572,764,0,萬子4 萬子5 筒子8 索子2 索子2 索子3 北風 | 萬子4 萬子5 萬子6 筒子3 筒子4 筒子5
608,West,972,110,0.296,-204,,2296,800,780,0,萬子6 索子3 索子5赤ドラ 中ちゃん | 萬子6 萬子7 萬子8 索子1 索子1 索子1 索子7 索子7 索子7
