Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
1,West,-3366,109,0.998,904,,568,0,0,0,萬子4 萬子6 萬子7 筒子7 筒子7 西風 發ちゃん | 筒子6 筒子7 筒子8 索子7 索子7 索子7
2,South,-3917,110,0.996,1416,,528,0,0,0,萬子4 筒子3 筒子4 筒子5 筒子7 索子3 索子6 東風 白ちゃん 發ちゃん | 筒子6 筒子7 筒子8
3,West,-3868,109,0.994,1512,,680,0,0,0,萬子1 筒子6 筒子7 索子1 索子6 北風 發ちゃん | 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ
4,North,-2641,109,0.992,176,,576,0,0,0,萬子4 筒子2 筒子5 筒子6 筒子8 索子4 索子8 | 萬子2 萬子2 萬子2 索子3 索子4 索子5
5,East,-3874,109,0.990,1368,,528,0,0,0,萬子6 萬子9 萬子9 筒子1 索子4 發ちゃん 中ちゃん | 萬子4 萬子5赤ドラ 萬子6 筒子5赤ドラ 筒子6 筒子7
6,West,-2597,110,0.988,452,,976,0,0,0,萬子3 萬子3 萬子9 索子5 | 萬子4 萬子5赤ドラ 萬子6 筒子2 筒子3 筒子4 索子6 索子6 索子6
7,North,-3935,109,0.986,1312,,424,0,0,0,萬子4 筒子3 筒子6 筒子7 筒子7 索子8 北風 | 筒子4 筒子5 筒子6 索子4 索子4 索子4
8,West,-3145,110,0.984,1124,,1080,0,0,0,萬子2 筒子3 索子2 索子4 | 萬子1 萬子1 萬子1 索子1 索子2 索子3 北風 北風 北風
9,East,-3509,109,0.982,944,,472,0,0,0,萬子8 筒子4 索子6 索子7 北風 發ちゃん 發ちゃん | 萬子1 萬子1 萬子1 筒子4 筒子5赤ドラ 筒子6
10,West,-3659,110,0.980,1476,,920,0,0,0,萬子4 筒子8 東風 南風 | 萬子6 萬子7 萬子8 筒子5赤ドラ 筒子5 筒子5 索子5 索子6 索子7
11,South,-3086,109,0.978,1032,,952,0,0,0,筒子4 筒子5 筒子6 索子3 索子3 索子8 南風 | 筒子1 筒子2 筒子3 索子7 索子8 索子9
12,South,-4416,109,0.976,1880,,520,0,0,0,萬子4 萬子8 筒子6 索子1 東風 白ちゃん 中ちゃん | 索子6 索子7 索子8 白ちゃん 白ちゃん 白ちゃん
13,South,-3972,110,0.974,1772,,920,0,0,0,萬子8 筒子4 索子1 西風 | 萬子4 萬子5 萬子6 筒子4 筒子5 筒子6 索子6 索子7 索子8
14,East,-2014,109,0.972,-364,,592,0,0,0,萬子5 筒子5 筒子9 索子2 索子4 索子8 索子9 東風 西風 西風 發ちゃん 發ちゃん 發ちゃん | 
15,West,-4322,110,0.970,1472,,208,0,0,0,萬子1 萬子2 萬子3 萬子5 萬子8 筒子4 筒子9 索子2 索子4 東風 | 萬子3 萬子4 萬子5
16,West,-2868,110,0.968,1036,,1240,0,0,0,萬子7 筒子5 索子5 中ちゃん | 萬子1 萬子1 萬子1 萬子5 萬子6 萬子7 索子2 索子3 索子4
17,East,-4300,110,0.967,1744,,496,0,0,0,萬子1 萬子1 萬子2 筒子4 筒子5赤ドラ 筒子7 索子2 索子7 索子9 中ちゃん | 西風 西風 西風
18,South,-3958,109,0.965,1428,,440,0,0,0,萬子4 萬子4 筒子2 筒子3 筒子4 筒子4 索子4 索子5 索子5 索子8 西風 北風 中ちゃん | 
19,West,-3766,109,0.963,1624,,840,0,0,0,萬子2 萬子4 萬子4 筒子1 筒子9 索子6 索子7 | 筒子2 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子5
20,North,-3909,110,0.961,1432,,552,0,0,0,萬子1 萬子9 筒子1 筒子5 索子2 索子6 索子8 索子8 索子8 發ちゃん | 筒子7 筒子8 筒子9
21,South,-2425,109,0.959,120,,720,0,0,0,萬子3 萬子9 筒子4 筒子8 筒子9 索子3 發ちゃん | 索子7 索子7 索子7 北風 北風 北風
22,East,-4247,110,0.957,2284,,1112,0,0,0,萬子9 西風 北風 北風 | 萬子1 萬子2 萬子3 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
23,West,-3830,109,0.955,1388,,528,0,0,0,萬子1 萬子9 筒子4 筒子5 筒子5 筒子8 筒子8 索子1 東風 白ちゃん 發ちゃん 發ちゃん 發ちゃん | 
24,North,-4214,110,0.953,1728,,552,0,0,0,筒子1 筒子6 索子1 索子1 索子3 索子6 索子8 東風 南風 發ちゃん | 筒子3 筒子3 筒子3
