Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
346,North,3666,109,0.500,-3000,,1376,344,444,0,萬子4 萬子4 筒子2 西風 北風 北風 中ちゃん | 萬子5 萬子5 萬子5赤ドラ 萬子7 萬子8 萬子9
347,West,-2736,110,0.500,2944,,1136,0,568,0,萬子1 萬子3 萬子5 萬子8 筒子3 筒子7 索子4 索子9 東風 西風 | 筒子4 筒子5 筒子6
348,North,-731,109,0.500,1208,,1320,24,636,0,萬子1 萬子1 萬子3 索子1 南風 南風 發ちゃん | 萬子3 萬子4 萬子5 索子5 索子6 索子7
349,West,1215,110,0.500,-704,,1288,180,548,0,萬子3 萬子3 萬子5赤ドラ 萬子8 筒子1 筒子1 筒子5赤ドラ 索子3 索子7 東風 | 萬子2 萬子3 萬子4
350,North,5297,110,0.500,-3824,,2000,488,528,0,萬子2 筒子1 索子4 索子8 | 萬子1 萬子1 萬子1 萬子4 萬子5 萬子6 萬子6 萬子7 萬子8
351,East,-3061,109,0.500,3736,,1496,312,372,0,萬子1 萬子2 萬子4 索子1 索子5 索子7 索子9 | 萬子1 萬子2 萬子3 筒子4 筒子5赤ドラ 筒子6
352,West,6365,109,0.500,-2904,,3248,288,1428,0,萬子1 萬子4 萬子5赤ドラ 萬子6 筒子8 筒子8 西風 | 萬子5 萬子6 萬子7 筒子2 筒子3 筒子4
353,West,-2238,109,0.500,3080,,1520,48,760,0,萬子7 萬子9 筒子1 筒子4 筒子7 索子1 索子8 | 萬子7 萬子8 萬子9 筒子4 筒子5赤ドラ 筒子6
354,West,-2840,109,0.500,3576,,1488,40,696,0,萬子6 萬子7 萬子9 索子5赤ドラ 索子9 南風 白ちゃん | 萬子6 萬子7 萬子8 索子7 索子8 索子9
355,East,5725,110,0.500,-3328,,2608,0,1304,0,筒子2 南風 西風 發ちゃん | 萬子1 萬子2 萬子3 萬子3 萬子4 萬子5 萬子6 萬子7 萬子8
356,East,1594,110,0.500,336,,2296,112,1060,0,萬子1 萬子2 萬子3 筒子1 | 萬子6 萬子7 萬子8 筒子4 筒子5 筒子6 筒子6 筒子7 筒子8
357,East,81,109,0.500,1256,,1880,400,544,0,萬子5 萬子6 萬子8 萬子8 筒子8 索子2 南風 | 萬子3 萬子3 萬子3 筒子1 筒子2 筒子3
358,West,4199,109,0.500,-2936,,1752,180,820,0,萬子1 萬子2 萬子4 萬子7 筒子4 筒子6 發ちゃん | 萬子3 萬子4 萬子4 萬子5 萬子5赤ドラ 萬子6
359,East,951,110,0.500,-560,,1248,16,624,0,萬子2 萬子4 萬子4 萬子8 萬子9 筒子4 筒子9 索子4 西風 發ちゃん | 萬子7 萬子8 萬子9
360,East,-2079,109,0.500,3800,,2272,392,548,0,萬子5 萬子6 萬子6 萬子7 萬子9 筒子2 中ちゃん | 索子1 索子2 索子3 發ちゃん 發ちゃん 發ちゃん
361,West,-5558,110,0.500,5904,,1168,152,512,0,萬子1 萬子2 萬子6 筒子3 索子3 索子3 索子8 發ちゃん 中ちゃん 中ちゃん | 索子5 索子6 索子7
362,West,477,109,0.500,-232,,1088,424,220,0,萬子3 萬子4 萬子6 索子6 南風 北風 發ちゃん | 萬子3 萬子3 萬子3 萬子5 萬子6 萬子7
363,East,4081,110,0.500,-3280,,1512,288,500,0,萬子1 萬子1 萬子1 萬子2 萬子2 萬子2 萬子3 北風 白ちゃん 白ちゃん | 萬子5赤ドラ 萬子6 萬子7
364,South,-1505,109,0.500,2408,,1584,16,792,0,萬子1 萬子2 萬子5 萬子7 筒子7 白ちゃん 中ちゃん | 萬子6 萬子7 萬子8 筒子1 筒子2 筒子3
365,South,-2947,109,0.500,3832,,1584,0,792,0,萬子4 筒子9 索子2 索子4 索子6 發ちゃん 發ちゃん | 萬子3 萬子4 萬子5 筒子5 筒子6 筒子7
366,North,99,110,0.500,2480,,2968,280,844,0,萬子2 西風 中ちゃん 中ちゃん | 萬子3 萬子4 萬子5赤ドラ 索子4 索子5赤ドラ 索子6 東風 東風 東風
367,West,-1547,109,0.500,1720,,1104,88,472,0,萬子2 萬子5 萬子5 筒子5 筒子5 索子4 南風 | 萬子4 萬子4 萬子4 索子6 索子7 索子8
368,East,7387,110,0.500,-5408,,2464,540,512,0,萬子3 萬子3 索子9 中ちゃん | 萬子4 萬子5赤ドラ 萬子5 萬子6 萬子6 萬子7 萬子7 萬子7 萬子7
369,North,-1029,109,0.500,2168,,1768,428,444,0,萬子1 萬子2 萬子3 萬子3 萬子5 索子2 索子6 | 萬子4 萬子4 萬子4 索子2 索子3 索子4
370,South,869,58,0.500,4752,赤ドラ1 一気通貫,992,196,244,2,萬子9 萬子9 索子1 索子2 索子3 索子7 索子8 索子9 | 筒子4 筒子4 筒子4 索子4 索子5赤ドラ 索子6
371,East,-1135,110,0.500,1712,,1408,600,72,0,萬子3 萬子5 萬子5 萬子8 萬子9 索子5 東風 南風 北風 中ちゃん | 萬子2 萬子2 萬子2
372,East,-150,109,0.500,1080,,1640,280,496,0,萬子1 萬子3 萬子3 筒子4 筒子7 筒子8 索子5 | 萬子7 萬子7 萬子7 筒子1 筒子2 筒子3
373,West,5652,109,0.500,-4040,,2040,504,568,0,萬子1 萬子3 萬子5 萬子6 萬子6 筒子1 索子4 | 萬子5 萬子6 萬子7 萬子8 萬子8 萬子8
374,West,151,109,0.500,568,,1472,0,736,0,萬子1 萬子2 萬子4 筒子8 索子2 索子2 索子5 | 萬子1 萬子2 萬子3 筒子3 筒子4 筒子5
375,South,-2325,109,0.500,3240,,1560,548,312,0,萬子3 萬子3 萬子3 萬子9 筒子8 索子8 白ちゃん | 萬子2 萬子2 萬子2 西風 西風 西風
376,East,-1344,109,0.500,1320,,992,32,464,0,萬子2 萬子5 索子1 東風 白ちゃん 白ちゃん 發ちゃん | 萬子3 萬子4 萬子5 萬子7 萬子8 萬子9
377,West,-2948,109,0.500,3848,,1576,448,364,0,萬子2 萬子8 索子3 索子4 西風 白ちゃん 中ちゃん | 萬子7 萬子8 萬子9 筒子2 筒子2 筒子2
378,West,-4069,110,0.500,4816,,1528,444,328,0,萬子5 筒子2 筒子3 索子8 | 萬子6 萬子6 萬子6 索子6 索子7 索子8 白ちゃん 白ちゃん 白ちゃん
379,South,-5573,109,0.500,6264,,1448,688,48,0,萬子8 筒子1 筒子9 筒子9 筒子9 索子9 白ちゃん | 索子8 索子8 索子8 北風 北風 北風
380,South,2296,110,0.500,-1824,,1312,8,656,0,萬子3 萬子3 萬子4 萬子7 筒子8 筒子9 索子1 索子9 南風 西風 | 萬子7 萬子8 萬子9
381,West,1998,109,0.500,-1544,,1272,368,336,0,萬子1 萬子4 萬子9 索子6 南風 西風 發ちゃん | 萬子1 萬子2 萬子3 萬子5 萬子5赤ドラ 萬子5
382,East,-2187,110,0.500,2704,,1352,208,452,0,萬子2 萬子3 萬子8 筒子2 索子3 南風 南風 西風 白ちゃん 中ちゃん | 萬子3 萬子4 萬子5
383,East,-785,109,0.500,2184,,1952,92,840,0,萬子2 萬子6 萬子6 萬子6 筒子2 索子2 發ちゃん | 萬子1 萬子2 萬子3 索子6 索子7 索子8
384,East,-3081,109,0.500,3192,,1064,432,120,0,萬子1 萬子4 萬子4 萬子6 萬子9 索子5 索子7 | 萬子8 萬子8 萬子8 西風 西風 西風
385,North,1043,110,0.500,1184,,2392,216,1152,0,萬子4 萬子6 筒子1 索子3 | 萬子2 萬子3 萬子4 索子1 索子2 索子2 索子3 索子3 索子4
386,South,489,110,0.500,304,,1488,160,632,0,萬子1 萬子1 萬子3 萬子3 萬子6 索子1 索子5 索子8 索子9 發ちゃん | 萬子7 萬子8 萬子9
387,South,418,109,0.500,88,,1432,180,404,0,萬子5 萬子8 萬子8 索子1 北風 發ちゃん 發ちゃん | 萬子2 萬子3 萬子4 萬子6 萬子7 萬子8
388,West,1140,110,0.500,-1168,,984,428,64,0,萬子7 萬子7 萬子9 筒子3 筒子3 筒子5 南風 北風 北風 北風 | 萬子2 萬子2 萬子2
