Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
965,West,34770,56,0.100,-34770,,0,0,0,0,筒子8 西風 西風 白ちゃん 白ちゃん 白ちゃん 白ちゃん | 南風 南風 南風 北風 北風 北風
966,North,5700,57,0.100,-5700,,0,0,0,0,筒子1 筒子2 筒子9 索子4 | 萬子1 萬子1 萬子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4
967,West,20700,57,0.100,-20700,,0,0,0,0,索子3 東風 南風 白ちゃん | 索子7 索子7 索子7 索子9 索子9 索子9 西風 西風 西風
968,South,36150,56,0.100,-34680,,0,0,0,49,南風 西風 西風 西風 白ちゃん 白ちゃん 白ちゃん 發ちゃん 發ちゃん 發ちゃん | 萬子1 萬子1 萬子1
969,North,28620,56,0.100,-28620,,0,0,0,0,萬子3 筒子1 索子9 東風 東風 東風 南風 白ちゃん 白ちゃん 白ちゃん | 發ちゃん 發ちゃん 發ちゃん
970,West,3090,56,0.100,-3090,,0,0,0,0,西風 | 萬子1 萬子1 萬子1 索子6 索子7 索子8 東風 東風 東風 中ちゃん 中ちゃん 中ちゃん
971,North,24610,36,0.100,-11520,北 混全帯么九 混一色 三風刻,0,0,0,3,北風 北風 北風 白ちゃん 白ちゃん | 索子7 索子8 索子9 東風 東風 東風 西風 西風 西風
972,East,14930,40,0.100,-6870,發 白 小三元,0,0,0,2,發ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん | 萬子9 萬子9 萬子9 索子5 索子6 索子7 白ちゃん 白ちゃん 白ちゃん
973,North,16020,56,0.100,-16020,,0,0,0,0,索子7 東風 北風 北風 北風 北風 白ちゃん 白ちゃん 發ちゃん 中ちゃん | 索子6 索子7 索子8
974,East,-2280,57,0.100,2280,,0,0,0,0,萬子1 萬子4 萬子9 筒子5 | 索子1 索子1 索子1 索子2 索子2 索子2 索子7 索子7 索子7
975,East,780,56,0.100,-780,,0,0,0,0,索子3 南風 南風 南風 西風 西風 北風 北風 白ちゃん 中ちゃん | 索子4 索子5 索子6
976,West,20940,55,0.100,-20940,,0,0,0,0,筒子8 東風 南風 南風 南風 西風 西風 西風 北風 中ちゃん | 索子1 索子2 索子3
977,West,14010,56,0.100,-14010,,0,0,0,0,索子8 西風 北風 中ちゃん 中ちゃん 中ちゃん 中ちゃん | 筒子2 筒子2 筒子2 發ちゃん 發ちゃん 發ちゃん
978,North,-2010,55,0.100,2010,,0,0,0,0,筒子1 筒子1 筒子5 筒子6 筒子8 筒子8 南風 | 萬子5 萬子6 萬子7 萬子7 萬子8 萬子9
979,South,28470,56,0.100,-28470,,0,0,0,0,筒子8 索子8 東風 東風 西風 西風 北風 | 南風 南風 南風 白ちゃん 白ちゃん 白ちゃん
980,East,16080,56,0.100,-16080,,0,0,0,0,筒子9 索子1 西風 西風 北風 北風 北風 北風 白ちゃん 中ちゃん | 索子7 索子7 索子7
981,East,35670,56,0.100,-35670,,0,0,0,0,西風 西風 白ちゃん 白ちゃん 白ちゃん 白ちゃん 發ちゃん | 發ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん
982,South,-6030,57,0.100,6240,,0,0,0,7,發ちゃん 發ちゃん 發ちゃん 中ちゃん | 索子4 索子5 索子5赤ドラ 索子6 索子6 索子7 白ちゃん 白ちゃん 白ちゃん
983,East,18900,56,0.100,-18900,,0,0,0,0,萬子4 西風 西風 白ちゃん 白ちゃん 白ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん | 南風 南風 南風
984,North,31770,56,0.100,-31770,,0,0,0,0,索子7 西風 西風 北風 白ちゃん 發ちゃん 中ちゃん | 筒子1 筒子1 筒子1 東風 東風 東風
985,North,14910,56,0.100,-14910,,0,0,0,0,東風 西風 北風 白ちゃん 發ちゃん 發ちゃん 發ちゃん | 萬子2 萬子2 萬子2 南風 南風 南風
986,South,27450,56,0.100,-27450,,0,0,0,0,萬子4 北風 北風 白ちゃん 白ちゃん 白ちゃん 白ちゃん | 東風 東風 東風 中ちゃん 中ちゃん 中ちゃん
987,East,-2790,56,0.100,2790,,0,0,0,0,索子6 索子9 西風 西風 白ちゃん 中ちゃん 中ちゃん | 索子2 索子3 索子4 索子6 索子7 索子8
988,West,73760,49,0.100,-26070,七対子 小三元 小三風 大七星,0,0,0,23,東風 東風 南風 南風 南風 南風 西風 西風 白ちゃん 白ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん | 
989,North,-5550,57,0.100,5550,,0,0,0,0,萬子9 | 萬子7 萬子8 萬子9 筒子2 筒子3 筒子3 筒子3 筒子3 筒子4 索子9 索子9 索子9
990,South,15390,56,0.100,-15390,,0,0,0,0,索子8 索子8 索子9 南風 白ちゃん 發ちゃん 中ちゃん | 萬子9 萬子9 萬子9 西風 西風 西風
991,West,34380,56,0.100,-34380,,0,0,0,0,筒子7 北風 白ちゃん 白ちゃん 白ちゃん 白ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん | 南風 南風 南風
992,North,3420,56,0.100,-3270,,0,0,0,5,南風 南風 白ちゃん 白ちゃん 中ちゃん 中ちゃん 中ちゃん | 筒子4 筒子5 筒子6 發ちゃん 發ちゃん 發ちゃん
993,South,19950,56,0.100,-19950,,0,0,0,0,索子3 索子4 東風 南風 南風 北風 發ちゃん | 索子9 索子9 索子9 西風 西風 西風
994,North,16200,56,0.100,-16200,,0,0,0,0,萬子9 索子1 索子9 東風 西風 西風 北風 北風 白ちゃん 中ちゃん | 索子7 索子7 索子7
995,South,12330,56,0.100,-12330,,0,0,0,0,萬子5 西風 北風 北風 發ちゃん 發ちゃん 中ちゃん | 筒子9 筒子9 筒子9 索子4 索子5赤ドラ 索子6
996,South,27630,56,0.100,-27630,,0,0,0,0,萬子1 索子1 南風 南風 西風 白ちゃん 白ちゃん | 東風 東風 東風 發ちゃん 發ちゃん 發ちゃん
997,South,110900,54,0.100,-36750,白 対々和 三風刻 字一色 客風三刻,0,0,0,5,西風 西風 西風 白ちゃん 白ちゃん 白ちゃん 發ちゃん 發ちゃん | 東風 東風 東風 北風 北風 北風
998,West,13080,57,0.100,-13080,,0,0,0,0,東風 發ちゃん 發ちゃん 中ちゃん | 索子6 索子7 索子8 西風 西風 西風 白ちゃん 白ちゃん 白ちゃん
999,East,-5640,57,0.100,5640,,0,0,0,0,筒子3 筒子3 北風 中ちゃん | 萬子3 萬子4 萬子4 萬子5 萬子5 萬子6 發ちゃん 發ちゃん 發ちゃん
