Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
1,West,-2997,109,0.998,704,,712,0,0,0,萬子8 萬子9 筒子2 筒子4 索子2 北風 發ちゃん | 筒子7 筒子7 筒子7 索子5 索子5 索子5
2,South,-3295,110,0.996,1492,,1264,0,0,0,萬子8 萬子9 筒子3 筒子7 | 筒子6 筒子7 筒子8 索子2 索子3 索子4 索子6 索子6 索子6
3,West,-4110,109,0.994,1428,,288,0,0,0,萬子1 萬子8 萬子9 筒子2 筒子3 筒子8 索子1 索子4 索子4 索子8 東風 東風 東風 | 
4,West,-3815,109,0.992,1392,,600,0,0,0,萬子2 萬子5 萬子8 索子1 索子1 索子7 索子8 | 筒子4 筒子4 筒子4 索子6 索子7 索子8
5,East,-3989,109,0.990,1544,,600,0,0,0,萬子9 筒子1 索子5赤ドラ 索子8 東風 東風 白ちゃん | 萬子4 萬子5 萬子6 索子3 索子4 索子5
6,North,-2635,109,0.988,824,,1184,0,0,0,萬子1 萬子7 筒子6 索子5 東風 南風 西風 | 筒子7 筒子8 筒子9 索子8 索子8 索子8
7,South,-4246,109,0.986,1460,,184,0,0,0,萬子1 萬子2 萬子2 萬子3 萬子8 萬子9 筒子3 筒子5赤ドラ 筒子9 索子6 索子8 南風 發ちゃん | 
8,West,-3992,109,0.984,1776,,792,0,0,0,萬子2 萬子2 萬子3 筒子7 索子3 索子7 西風 | 筒子5 筒子6 筒子7 索子2 索子2 索子2
9,West,-4019,109,0.982,1984,,984,0,0,0,萬子7 筒子1 筒子1 筒子4 筒子6 索子3 索子3 | 萬子6 萬子7 萬子8 索子2 索子2 索子2
10,East,-3807,109,0.980,1304,,520,0,0,0,筒子1 筒子8 索子1 索子4 索子7 東風 南風 | 筒子6 筒子7 筒子8 索子4 索子5赤ドラ 索子6
11,West,-4042,110,0.978,1456,,448,0,0,0,萬子4 萬子6 筒子7 索子5 索子6 索子7 索子7 東風 南風 南風 | 索子5赤ドラ 索子5 索子5
12,North,-4102,109,0.976,1752,,696,0,0,0,萬子3 筒子8 筒子8 索子9 東風 白ちゃん 白ちゃん | 萬子4 萬子5 萬子6 索子1 索子2 索子3
13,South,-4565,109,0.974,2264,,728,0,0,0,萬子9 筒子4 索子1 索子3 發ちゃん 發ちゃん 發ちゃん | 索子2 索子2 索子2 北風 北風 北風
