Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
1,South,-2168,110,0.998,3408,,0,1240,0,0,萬子1 萬子1 萬子3 筒子5 筒子7 筒子9 筒子9 索子4 索子6 索子7 | 萬子5赤ドラ 萬子6 萬子7
2,North,-9169,109,0.996,10341,,0,1172,0,0,萬子4 筒子2 筒子4 筒子5 索子4 發ちゃん 發ちゃん | 筒子4 筒子4 筒子4 索子7 索子8 索子9
3,South,-10978,110,0.994,11262,,0,284,0,0,萬子3 萬子4 筒子1 筒子2 | 筒子7 筒子7 筒子7 索子3 索子4 索子5 索子6 索子7 索子8
4,East,-18755,109,0.992,19155,,0,400,0,0,萬子1 萬子1 萬子7 索子2 索子8 中ちゃん 中ちゃん | 筒子1 筒子1 筒子1 筒子4 筒子4 筒子4
5,West,-14737,109,0.990,15357,,0,620,0,0,萬子3 萬子5 筒子1 筒子4 筒子4 筒子7 白ちゃん | 萬子3 萬子4 萬子5赤ドラ 索子5赤ドラ 索子5 索子5
6,West,-17681,109,0.988,18069,,0,388,0,0,萬子2 萬子3 萬子5 萬子6 萬子6 筒子6 索子4 | 萬子5 萬子6 萬子7 筒子5赤ドラ 筒子5 筒子5
7,North,-5132,110,0.986,6120,,0,988,0,0,萬子1 萬子7 筒子2 筒子2 索子1 索子2 索子2 索子3 索子3 白ちゃん | 筒子8 筒子8 筒子8
8,North,-12628,110,0.984,13476,,0,848,0,0,萬子2 筒子4 中ちゃん 中ちゃん | 筒子1 筒子2 筒子3 索子2 索子2 索子2 索子4 索子5赤ドラ 索子6
9,West,-17455,109,0.982,18003,,0,548,0,0,萬子1 萬子3 萬子3 筒子2 筒子6 筒子7 索子6 | 索子1 索子2 索子3 白ちゃん 白ちゃん 白ちゃん
10,North,-15889,109,0.980,16377,,0,488,0,0,萬子7 筒子1 筒子8 筒子8 索子2 索子6 發ちゃん | 萬子3 萬子3 萬子3 筒子4 筒子5 筒子6
11,West,-1717,109,0.978,2757,,0,1040,0,0,萬子1 萬子4 萬子5赤ドラ 萬子6 萬子6 萬子8 萬子8 萬子9 筒子4 索子4 索子8 索子9 白ちゃん | 
12,North,-9790,110,0.976,10362,,0,572,0,0,萬子1 筒子1 筒子1 筒子2 筒子7 筒子9 索子1 索子5 索子6 北風 | 索子7 索子8 索子9
13,East,-6058,110,0.974,6858,,0,800,0,0,筒子2 筒子3 筒子5 筒子7 索子1 索子3 索子5 索子7 東風 中ちゃん | 萬子6 萬子7 萬子8
14,East,-17085,109,0.972,17589,,0,504,0,0,筒子3 筒子3 筒子3 筒子8 筒子8 索子9 發ちゃん | 索子1 索子2 索子3 索子7 索子8 索子9
15,North,-20757,109,0.970,21417,,0,660,0,0,筒子8 | 萬子4 萬子5 萬子6 萬子8 萬子8 萬子8 筒子1 筒子2 筒子3 索子2 索子2 索子2
16,East,-2470,110,0.968,3630,,0,1160,0,0,萬子1 萬子4 筒子6 索子1 索子1 索子2 索子5赤ドラ 索子5 東風 西風 | 索子1 索子2 索子3
17,East,-7920,110,0.967,8340,,0,420,0,0,萬子9 筒子2 筒子3 筒子8 筒子9 索子4 索子5赤ドラ 索子6 索子6 西風 | 萬子1 萬子2 萬子3
18,West,-9047,109,0.965,10539,,0,1492,0,0,萬子5 萬子8 筒子5赤ドラ 索子3 索子4 索子4 索子7 | 筒子5 筒子6 筒子7 索子2 索子2 索子2
19,East,-12638,110,0.963,12942,,0,304,0,0,筒子4 索子5 索子7 東風 | 萬子6 萬子7 萬子8 筒子3 筒子4 筒子5 筒子7 筒子8 筒子9
20,South,-29065,109,0.961,29385,,0,320,0,0,索子2 | 萬子4 萬子4 萬子4 萬子6 萬子6 萬子6 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8
21,East,-7998,110,0.959,9078,,0,1080,0,0,筒子3 筒子3 筒子3 筒子4 筒子7 筒子8 筒子8 索子2 索子9 白ちゃん | 索子6 索子7 索子8
22,South,-5779,109,0.957,6831,,0,1052,0,0,萬子4 萬子4 筒子1 南風 北風 白ちゃん 中ちゃん | 筒子2 筒子3 筒子4 筒子7 筒子8 筒子9
23,West,-17345,109,0.955,17853,,0,508,0,0,萬子3 萬子8 萬子8 筒子2 筒子8 筒子8 筒子9 | 筒子1 筒子1 筒子1 索子5 索子6 索子7
24,North,-6506,110,0.953,7134,,0,628,0,0,萬子1 萬子5赤ドラ 萬子7 萬子8 筒子3 筒子5赤ドラ 筒子5 筒子8 筒子9 索子8 | 筒子6 筒子6 筒子6
25,North,-15719,109,0.951,16467,,0,748,0,0,萬子2 索子4 索子6 索子9 索子9 索子9 白ちゃん | 萬子6 萬子7 萬子8 索子2 索子3 索子4
26,East,-3784,110,0.949,4464,,0,680,0,0,萬子2 萬子3 筒子3 筒子6 筒子6 索子3 索子7 索子7 索子8 西風 | 索子1 索子2 索子3
27,North,-9498,110,0.947,10002,,0,504,0,0,萬子1 萬子1 萬子6 筒子3 筒子7 筒子9 索子6 索子9 西風 北風 | 索子6 索子7 索子8
28,West,-7668,110,0.945,8208,,0,540,0,0,萬子3 萬子5 筒子2 筒子5赤ドラ 筒子7 筒子9 筒子9 索子1 索子5 索子8 | 索子5 索子6 索子7
29,East,-7021,109,0.944,7785,,0,764,0,0,萬子8 萬子8 筒子1 筒子1 索子4 索子8 發ちゃん | 萬子4 萬子5 萬子6 索子6 索子6 索子6
30,West,-17202,110,0.942,17394,,0,192,0,0,萬子5 萬子8 筒子1 白ちゃん | 萬子2 萬子2 萬子2 筒子2 筒子3 筒子4 索子4 索子4 索子4
31,North,-4348,110,0.940,5220,,0,872,0,0,萬子3 萬子4 萬子6 筒子1 筒子2 筒子5 索子4 索子9 西風 中ちゃん | 筒子6 筒子7 筒子8
32,West,-3482,110,0.938,4794,,0,1312,0,0,萬子4 萬子4 筒子2 筒子5 筒子9 索子3 索子9 白ちゃん 發ちゃん 發ちゃん | 中ちゃん 中ちゃん 中ちゃん
33,North,-20294,110,0.936,20886,,0,592,0,0,萬子2 萬子9 筒子6 東風 | 萬子2 萬子3 萬子4 萬子7 萬子8 萬子9 發ちゃん 發ちゃん 發ちゃん
34,North,-2089,109,0.934,2769,,0,680,0,0,萬子2 萬子9 萬子9 筒子1 筒子3 索子1 索子2 索子8 索子8 北風 發ちゃん 中ちゃん 中ちゃん | 
35,West,-18357,109,0.932,18501,,0,144,0,0,筒子1 筒子5 索子4 索子6 索子8 索子9 北風 | 索子2 索子3 索子4 索子4 索子5 索子6
36,North,-14867,109,0.930,15159,,0,292,0,0,筒子3 筒子9 索子4 索子6 索子7 東風 西風 | 萬子1 萬子1 萬子1 萬子3 萬子4 萬子5
37,South,-12359,109,0.929,12891,,0,532,0,0,萬子9 筒子6 索子2 索子2 索子9 西風 白ちゃん | 筒子7 筒子8 筒子9 索子2 索子3 索子4
