Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
1,West,-4283,110,0.998,1956,,784,0,0,0,萬子2 索子3 索子7 北風 | 筒子2 筒子3 筒子4 筒子4 筒子5 筒子6 索子6 索子7 索子8
2,East,-4029,109,0.996,1712,,688,0,0,0,萬子5 萬子7 萬子8 萬子9 筒子1 索子8 白ちゃん | 筒子1 筒子2 筒子3 索子5赤ドラ 索子5 索子5
3,South,-3844,109,0.994,1616,,776,0,0,0,萬子4 萬子8 筒子5 筒子9 索子1 索子8 北風 | 萬子6 萬子7 萬子8 筒子1 筒子2 筒子3
4,North,-3487,109,0.992,1520,,1008,0,0,0,萬子4 萬子4 萬子9 筒子1 筒子8 索子9 東風 | 筒子4 筒子4 筒子4 索子2 索子3 索子4
5,North,-4412,110,0.990,2016,,632,0,0,0,筒子3 索子2 索子3 索子4 索子4 索子7 索子7 索子8 東風 東風 | 筒子5赤ドラ 筒子6 筒子7
6,East,-3872,109,0.988,1520,,648,0,0,0,萬子1 萬子1 萬子5 筒子3 索子3 索子8 白ちゃん | 筒子2 筒子3 筒子4 索子7 索子7 索子7
7,East,-4091,110,0.986,1988,,984,0,0,0,萬子5 筒子6 索子3 中ちゃん | 萬子3 萬子3 萬子3 萬子4 萬子5 萬子6 索子4 索子5 索子6
8,South,-2614,109,0.984,256,,680,0,0,0,筒子4 筒子5 索子1 索子5 索子6 西風 發ちゃん | 萬子8 萬子8 萬子8 西風 西風 西風
9,North,-4078,109,0.982,1792,,720,0,0,0,萬子5 索子5赤ドラ 索子6 索子8 索子8 索子9 中ちゃん | 萬子4 萬子5 萬子6 筒子4 筒子4 筒子4
10,West,-5017,110,0.980,2432,,448,0,0,0,萬子2 萬子3 筒子2 筒子3 筒子3 筒子7 筒子7 索子7 索子7 中ちゃん | 萬子3 萬子4 萬子5
11,East,-4581,110,0.978,2420,,936,0,0,0,萬子2 筒子2 西風 西風 | 萬子3 萬子4 萬子5 萬子7 萬子8 萬子9 索子3 索子4 索子5
12,South,-4459,109,0.976,2176,,744,0,0,0,萬子4 萬子8 筒子3 筒子3 筒子6 筒子7 北風 | 筒子2 筒子2 筒子2 索子2 索子2 索子2
13,South,-3319,110,0.974,816,,544,0,0,0,萬子5 筒子4 索子1 索子2 索子6 索子7 索子9 索子9 東風 西風 | 索子4 索子5赤ドラ 索子6
14,East,-4110,109,0.972,1648,,584,0,0,0,萬子3 萬子4 萬子4 萬子9 筒子1 索子4 索子8 | 萬子2 萬子3 萬子4 索子1 索子2 索子3
15,South,-4889,110,0.970,2528,,664,0,0,0,萬子5 萬子7 筒子3 筒子4 筒子4 筒子8 索子3 索子9 發ちゃん 發ちゃん | 萬子3 萬子4 萬子5
16,North,-3852,109,0.968,1520,,680,0,0,0,萬子1 萬子4 筒子2 筒子9 索子3 索子7 西風 | 筒子3 筒子3 筒子3 索子4 索子4 索子4
17,North,-3759,109,0.967,1488,,728,0,0,0,萬子8 筒子2 筒子4 筒子5 索子7 南風 北風 | 萬子4 萬子5赤ドラ 萬子6 索子5赤ドラ 索子6 索子7
18,North,-4704,110,0.965,2612,,1000,0,0,0,筒子1 筒子5 索子1 索子4 | 萬子1 萬子2 萬子3 筒子4 筒子5 筒子6 索子7 索子8 索子9
