Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
1602,East,-436,56,0.001,1860,,0,640,784,0,南風 西風 北風 白ちゃん 白ちゃん 發ちゃん 發ちゃん | 萬子7 萬子8 萬子9 南風 南風 南風
1603,West,-1924,57,0.001,3540,,0,1040,576,0,北風 發ちゃん 中ちゃん 中ちゃん | 索子7 索子8 索子9 白ちゃん 白ちゃん 白ちゃん 發ちゃん 發ちゃん 發ちゃん
1604,East,-7504,56,0.001,7920,,0,352,64,0,萬子3 索子9 北風 白ちゃん 發ちゃん 發ちゃん 中ちゃん | 筒子3 筒子3 筒子3 東風 東風 東風
1605,North,-2868,54,0.001,3060,,0,192,0,0,萬子7 索子9 東風 東風 發ちゃん 發ちゃん 中ちゃん | 南風 南風 南風 白ちゃん 白ちゃん 白ちゃん
1606,East,-8500,55,0.001,8820,,0,0,320,0,萬子2 索子9 東風 東風 南風 南風 西風 北風 白ちゃん 中ちゃん | 索子8 索子8 索子8
1607,East,-700,56,0.001,2460,,0,1712,48,0,萬子7 萬子7 筒子1 南風 南風 白ちゃん 白ちゃん | 發ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん
1608,North,-444,56,0.001,1380,,0,936,0,0,萬子1 白ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん 中ちゃん | 索子8 索子8 索子8 西風 西風 西風
1609,East,-2452,57,0.001,4140,,0,1688,0,0,索子3 索子9 西風 中ちゃん | 西風 西風 西風 北風 北風 北風 發ちゃん 發ちゃん 發ちゃん
1610,North,-3996,56,0.001,4260,,0,0,264,0,萬子1 索子5 南風 北風 白ちゃん 發ちゃん 發ちゃん | 筒子6 筒子7 筒子8 索子2 索子2 索子2
1611,North,-3554,57,0.001,4440,,0,432,304,5,白ちゃん 白ちゃん 中ちゃん 中ちゃん | 索子7 索子8 索子9 東風 東風 東風 西風 西風 西風
1612,East,-4100,55,0.001,4740,,0,608,32,0,索子2 索子8 索子9 索子9 西風 西風 西風 西風 北風 北風 北風 白ちゃん 中ちゃん | 
1613,North,-3912,57,0.001,4800,,0,888,0,0,萬子2 萬子3 索子9 白ちゃん | 東風 東風 東風 西風 西風 西風 中ちゃん 中ちゃん 中ちゃん
1614,West,-2512,56,0.001,4320,,0,1808,0,0,萬子2 東風 東風 東風 發ちゃん 發ちゃん 發ちゃん | 西風 西風 西風 北風 北風 北風
1615,North,-2656,56,0.001,3240,,0,456,128,0,南風 白ちゃん 白ちゃん 白ちゃん 發ちゃん 中ちゃん 中ちゃん | 索子7 索子7 索子7 東風 東風 東風
1616,South,-3566,55,0.001,4320,,0,664,0,3,索子7 索子9 北風 北風 北風 白ちゃん 白ちゃん 發ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん | 
1617,West,-1460,57,0.001,3060,,0,1600,0,0,索子7 索子9 發ちゃん 中ちゃん | 東風 東風 東風 南風 南風 南風 西風 西風 西風
1618,East,-3860,56,0.001,3900,,0,40,0,0,萬子1 萬子2 筒子2 東風 北風 白ちゃん 發ちゃん 發ちゃん 發ちゃん 中ちゃん | 筒子8 筒子8 筒子8
1619,East,-414,56,0.001,2190,,0,1776,0,0,索子6 南風 南風 南風 西風 白ちゃん 白ちゃん 白ちゃん 發ちゃん 中ちゃん | 北風 北風 北風
1620,South,-4160,56,0.001,5040,,0,752,128,0,萬子6 萬子9 筒子6 筒子9 南風 南風 白ちゃん 發ちゃん 中ちゃん 中ちゃん | 索子1 索子1 索子1
1621,West,-3392,56,0.001,4680,,0,1288,0,0,索子9 索子9 東風 東風 北風 北風 北風 北風 發ちゃん 中ちゃん | 白ちゃん 白ちゃん 白ちゃん
1622,East,-9060,57,0.001,10380,,0,1320,0,0,萬子2 發ちゃん 發ちゃん 中ちゃん | 索子6 索子6 索子6 西風 西風 西風 中ちゃん 中ちゃん 中ちゃん
1623,North,-2480,57,0.001,3960,,0,688,792,0,白ちゃん 發ちゃん 發ちゃん 中ちゃん | 索子7 索子8 索子9 東風 東風 東風 北風 北風 北風
1624,North,-1426,56,0.001,2490,,0,1064,0,0,筒子1 筒子4 筒子8 筒子8 中ちゃん 中ちゃん 中ちゃん | 東風 東風 東風 西風 西風 西風
1625,East,-4020,54,0.001,4020,,0,0,0,0,筒子1 索子9 索子9 東風 東風 南風 南風 西風 北風 白ちゃん 發ちゃん 中ちゃん 中ちゃん | 
1626,West,1866,49,0.001,5580,發 中 白 混全帯么九,0,1040,16,13,索子9 索子9 白ちゃん 白ちゃん 白ちゃん | 北風 北風 北風 發ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん
1627,South,-1048,56,0.001,2520,,0,1312,160,0,萬子3 索子9 索子9 西風 北風 發ちゃん 發ちゃん | 索子8 索子8 索子8 北風 北風 北風
1628,North,-14976,56,0.001,15480,,0,504,0,0,北風 北風 北風 北風 白ちゃん 白ちゃん 發ちゃん | 萬子6 萬子6 萬子6 中ちゃん 中ちゃん 中ちゃん
1629,North,-2608,57,0.001,3600,,0,992,0,0,索子1 北風 白ちゃん 中ちゃん | 萬子8 萬子8 萬子8 南風 南風 南風 發ちゃん 發ちゃん 發ちゃん
1630,South,-5314,56,0.001,6210,,0,816,80,0,萬子6 萬子8 白ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん | 西風 西風 西風 北風 北風 北風
1631,West,-1918,55,0.001,3030,,0,792,320,0,萬子4 萬子5 萬子6 筒子3 索子1 索子1 索子1 索子2 索子9 中ちゃん | 索子2 索子2 索子2
1632,South,-786,56,0.001,2010,,0,1224,0,0,筒子4 索子9 索子9 東風 白ちゃん 白ちゃん 中ちゃん | 西風 西風 西風 北風 北風 北風
1633,West,-1554,56,0.001,2850,,0,1296,0,0,萬子4 筒子2 北風 白ちゃん 白ちゃん 白ちゃん 中ちゃん | 發ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん
1634,South,-3412,56,0.001,4260,,0,816,32,0,索子8 索子9 東風 南風 北風 北風 白ちゃん | 西風 西風 西風 發ちゃん 發ちゃん 發ちゃん
1635,West,-4490,56,0.001,5610,,0,1088,32,0,筒子5 東風 白ちゃん 發ちゃん 發ちゃん 發ちゃん 中ちゃん | 索子7 索子7 索子7 白ちゃん 白ちゃん 白ちゃん
1636,East,-5248,57,0.001,6240,,0,992,0,0,萬子7 筒子8 索子9 發ちゃん | 筒子8 筒子8 筒子8 白ちゃん 白ちゃん 白ちゃん 中ちゃん 中ちゃん 中ちゃん
1637,North,-8000,56,0.001,8880,,0,880,0,0,西風 白ちゃん 白ちゃん 中ちゃん 中ちゃん 中ちゃん 中ちゃん | 索子6 索子6 索子6 南風 南風 南風
1638,West,-12900,56,0.001,12900,,0,0,0,0,萬子1 索子1 索子7 白ちゃん 發ちゃん 發ちゃん 中ちゃん | 筒子7 筒子7 筒子7 索子4 索子4 索子4
1639,South,-2492,56,0.001,3540,,0,856,192,0,筒子1 索子1 東風 南風 南風 發ちゃん 發ちゃん 發ちゃん 發ちゃん 中ちゃん | 索子3 索子3 索子3
1640,South,-3060,56,0.001,4020,,0,800,160,0,東風 東風 南風 南風 西風 西風 西風 西風 發ちゃん 中ちゃん | 索子9 索子9 索子9
1641,West,-1756,57,0.001,3660,,0,1424,480,0,南風 西風 北風 白ちゃん | 索子7 索子8 索子9 西風 西風 西風 發ちゃん 發ちゃん 發ちゃん
1642,North,-3010,55,0.001,3930,,0,824,96,0,索子5 索子9 東風 南風 西風 北風 發ちゃん 發ちゃん 中ちゃん 中ちゃん | 南風 南風 南風
1643,South,-2100,56,0.001,3060,,0,928,32,0,筒子7 索子8 索子8 西風 北風 發ちゃん 發ちゃん 發ちゃん 發ちゃん 中ちゃん | 西風 西風 西風
1644,North,-7270,56,0.001,7830,,0,400,160,0,萬子1 萬子4 筒子8 筒子9 東風 西風 白ちゃん 白ちゃん 中ちゃん 中ちゃん | 發ちゃん 發ちゃん 發ちゃん
1645,North,-66,56,0.001,1260,,0,736,128,11,萬子1 萬子3 南風 南風 南風 西風 西風 西風 中ちゃん 中ちゃん | 發ちゃん 發ちゃん 發ちゃん
1646,North,-8168,55,0.001,8760,,0,432,160,0,筒子8 索子3 索子3 索子7 索子9 南風 西風 西風 北風 中ちゃん | 中ちゃん 中ちゃん 中ちゃん
1647,East,-7264,56,0.001,8280,,0,1016,0,0,東風 東風 北風 白ちゃん 發ちゃん 發ちゃん 發ちゃん | 南風 南風 南風 白ちゃん 白ちゃん 白ちゃん
1648,South,-3996,57,0.001,4620,,0,608,16,0,西風 西風 北風 發ちゃん | 萬子8 萬子8 萬子8 南風 南風 南風 白ちゃん 白ちゃん 白ちゃん
1649,North,934,40,0.001,4800,發 白 混全帯么九,0,480,224,1,北風 北風 發ちゃん 發ちゃん 發ちゃん | 索子9 索子9 索子9 西風 西風 西風 白ちゃん 白ちゃん 白ちゃん
1650,East,-442,57,0.001,1770,,0,1312,16,0,萬子1 萬子6 白ちゃん 白ちゃん | 南風 南風 南風 北風 北風 北風 發ちゃん 發ちゃん 發ちゃん
1651,West,564,56,0.001,1140,,0,1672,32,0,白ちゃん 白ちゃん 發ちゃん 中ちゃん | 索子9 索子9 索子9 北風 北風 北風 發ちゃん 發ちゃん 發ちゃん
1652,South,-2400,56,0.001,4200,,0,1416,384,0,索子3 索子9 白ちゃん 白ちゃん 白ちゃん 發ちゃん 發ちゃん | 東風 東風 東風 中ちゃん 中ちゃん 中ちゃん
1653,South,6204,55,0.001,2220,發 中 白 混全帯么九,0,1632,192,20,南風 南風 白ちゃん 白ちゃん 白ちゃん 發ちゃん 發ちゃん 發ちゃん | 索子9 索子9 索子9 中ちゃん 中ちゃん 中ちゃん
1654,West,1394,35,0.001,3420,發 混全帯么九,0,272,512,1,發ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん | 萬子7 萬子8 萬子9 南風 南風 南風 北風 北風 北風
1655,North,-6720,56,0.001,8040,,0,1320,0,0,萬子8 索子1 北風 北風 北風 白ちゃん 發ちゃん | 萬子4 萬子5 萬子6 中ちゃん 中ちゃん 中ちゃん
1656,North,5180,32,0.001,1380,北 中 白 混全帯么九,0,48,512,0,發ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん | 筒子7 筒子8 筒子9 北風 北風 北風 白ちゃん 白ちゃん 白ちゃん
