Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
519,North,3071,109,0.354,-2177,,0,3864,0,0,萬子3 萬子6 萬子7 萬子9 筒子4 筒子8 筒子9 筒子9 索子1 索子2 索子8 南風 西風 | 
520,East,-6684,110,0.353,5281,,0,1640,0,0,萬子6 萬子6 筒子4 筒子9 索子5 西風 西風 白ちゃん 發ちゃん 發ちゃん | 萬子7 萬子8 萬子9
521,East,-4260,110,0.352,3014,,0,1808,0,0,萬子4 筒子4 筒子4 索子6 索子6 東風 南風 西風 白ちゃん 中ちゃん | 索子3 索子4 索子5
522,East,3322,109,0.352,-1652,,0,4640,0,0,萬子1 萬子5 萬子5赤ドラ 萬子6 萬子7 筒子4 筒子8 筒子8 筒子8 筒子8 索子6 南風 西風 | 
523,South,6742,109,0.351,-1904,,0,7808,0,0,萬子5 萬子5 萬子6 萬子6 萬子6 萬子6 筒子9 筒子9 索子9 索子9 發ちゃん 發ちゃん 發ちゃん | 
524,West,-7290,109,0.350,6445,,0,2192,0,0,萬子1 筒子5赤ドラ 索子3 索子3 索子7 北風 中ちゃん | 萬子7 萬子7 萬子7 索子3 索子4 索子5
525,West,-9130,110,0.350,7193,,0,1096,0,0,萬子1 萬子1 萬子2 萬子5 萬子7 筒子6 索子4 北風 白ちゃん 中ちゃん | 筒子4 筒子5 筒子6
526,West,4607,109,0.349,-2233,,0,5344,0,0,萬子6 萬子6 萬子7 萬子7 筒子7 索子4 索子5 索子6 索子6 索子6 西風 西風 發ちゃん | 
527,North,1023,110,0.348,-929,,0,3168,0,0,萬子1 萬子8 筒子1 筒子8 筒子9 筒子9 索子6 索子6 南風 白ちゃん | 東風 東風 東風
528,West,478,109,0.347,-1064,,0,2384,0,0,萬子6 萬子6 筒子3 筒子8 筒子9 筒子9 索子5 索子5 索子5赤ドラ 索子6 東風 東風 東風 | 
529,West,1225,110,0.347,-981,,0,3320,0,0,萬子1 萬子7 萬子7 萬子8 索子6 東風 東風 南風 西風 發ちゃん | 索子7 索子7 索子7
530,East,1209,109,0.346,-1547,,0,2632,0,0,萬子7 萬子8 萬子9 筒子7 筒子7 筒子8 索子2 索子5 索子6 西風 白ちゃん 發ちゃん 中ちゃん | 
531,West,-11469,109,0.345,10164,,0,1712,0,0,萬子1 筒子6 筒子9 索子5 索子6 東風 中ちゃん | 筒子1 筒子1 筒子1 筒子7 筒子8 筒子9
532,North,-4656,110,0.345,3925,,0,2320,0,0,萬子1 筒子2 筒子3 筒子9 索子6 索子7 索子9 西風 白ちゃん 發ちゃん | 東風 東風 東風
533,East,-11706,109,0.344,10340,,0,1648,0,0,筒子2 筒子4 索子1 索子3 索子3 索子4 東風 | 索子4 索子5 索子6 發ちゃん 發ちゃん 發ちゃん
534,North,3041,109,0.343,-1323,,0,4688,0,0,萬子4 萬子6 筒子3 索子4 索子7 索子7 東風 西風 西風 西風 西風 發ちゃん 發ちゃん | 
535,East,1646,109,0.343,-1512,,0,3104,0,0,萬子3 萬子3 萬子6 萬子6 萬子7 萬子8 筒子1 筒子3 索子2 索子4 索子6 索子9 東風 | 
536,North,1154,109,0.342,-1484,,0,2640,0,0,萬子2 萬子4 萬子4 萬子6 萬子6 萬子7 萬子7 萬子8 筒子8 筒子9 索子4 索子4 索子6 | 
537,South,2645,109,0.341,-1967,,0,3648,0,0,萬子6 萬子7 筒子8 筒子9 筒子9 索子4 索子6 索子9 索子9 東風 西風 西風 發ちゃん | 
538,North,2342,110,0.341,-1404,,0,4016,0,0,萬子1 萬子9 筒子4 索子1 索子2 索子2 索子2 索子9 東風 東風 | 西風 西風 西風
539,South,-8300,110,0.340,6520,,0,1256,0,0,萬子2 萬子6 筒子4 筒子4 筒子4 筒子5 筒子7 筒子8 索子7 北風 | 筒子7 筒子8 筒子9
540,South,3286,109,0.339,-2128,,0,4128,0,0,萬子7 萬子7 筒子2 筒子8 筒子9 筒子9 索子7 索子9 索子9 東風 東風 白ちゃん 發ちゃん | 
541,North,840,109,0.339,-1442,,0,2368,0,0,萬子2 萬子2 萬子6 萬子6 萬子7 萬子8 筒子1 筒子4 索子5 索子9 索子9 索子9 東風 | 
542,West,946,109,0.338,-1372,,0,2544,0,0,萬子5 萬子7 萬子7 萬子7 筒子6 筒子8 筒子8 筒子9 筒子9 索子2 索子6 索子9 東風 | 
543,West,-4691,110,0.337,4863,,0,3216,0,0,萬子1 萬子6 萬子7 筒子8 筒子8 筒子8 索子9 東風 西風 西風 | 筒子4 筒子5 筒子6
544,East,-11845,109,0.337,10665,,0,1832,0,0,索子5 索子7 索子7 東風 南風 發ちゃん 發ちゃん | 萬子6 萬子6 萬子6 萬子7 萬子8 萬子9
545,East,-6239,109,0.336,5784,,0,2584,0,0,萬子1 萬子5 筒子7 南風 南風 白ちゃん 中ちゃん | 索子3 索子4 索子5赤ドラ 發ちゃん 發ちゃん 發ちゃん
546,West,5060,109,0.335,-1918,,0,6112,0,0,萬子7 萬子7 筒子7 筒子7 筒子8 筒子8 索子6 索子6 東風 東風 南風 中ちゃん 中ちゃん | 
547,South,-1227,110,0.335,1413,,0,3248,0,0,萬子7 萬子8 索子2 索子6 索子7 索子9 索子9 南風 中ちゃん 中ちゃん | 萬子5 萬子6 萬子7
548,East,-23396,110,0.334,21457,,0,1128,0,0,萬子6 筒子2 筒子7 索子9 | 萬子4 萬子5 萬子6 筒子6 筒子7 筒子8 索子5赤ドラ 索子5 索子5
549,East,-7710,110,0.333,7175,,0,2496,0,0,萬子7 萬子7 萬子9 筒子7 筒子7 索子4 東風 南風 中ちゃん 中ちゃん | 萬子2 萬子3 萬子4
550,North,-6619,110,0.333,5934,,0,2352,0,0,萬子2 萬子7 萬子9 萬子9 筒子5 筒子8 索子7 東風 發ちゃん 發ちゃん | 索子3 索子4 索子5赤ドラ
551,South,-1101,110,0.332,786,,0,2752,0,0,萬子2 萬子7 筒子8 索子1 索子2 索子6 索子8 東風 北風 中ちゃん | 索子8 索子8 索子8
552,South,-8217,109,0.331,7467,,0,2280,0,0,萬子2 萬子2 萬子2 萬子5 索子1 南風 中ちゃん | 萬子7 萬子7 萬子7 索子6 索子7 索子8
