Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
928,East,18020,57,0.001,-18020,,0,0,0,0,萬子5 萬子8 萬子9 萬子9 | 萬子3 萬子4 萬子5赤ドラ 萬子7 萬子8 萬子9 筒子1 筒子2 筒子3
929,South,14370,15,0.001,-6370,赤ドラ1 平和 清一色,0,0,0,0,萬子2 萬子2 萬子4 萬子5赤ドラ 萬子6 萬子6 萬子7 萬子8 | 萬子2 萬子3 萬子4 萬子7 萬子8 萬子9
930,West,14010,42,0.001,-6980,赤ドラ1 清一色,0,0,0,1,萬子1 萬子1 萬子2 萬子2 萬子2 萬子4 萬子5 萬子5 萬子6 萬子6 萬子7 | 萬子3 萬子4 萬子5赤ドラ
931,South,21280,56,0.001,-20830,,0,0,0,15,萬子3 萬子3 萬子4 萬子6 萬子6 萬子7 萬子8 | 萬子3 萬子4 萬子5 萬子7 萬子8 萬子9
932,East,18850,46,0.001,-2850,赤ドラ1 清一色 一盃口 二盃口,0,0,0,0,萬子1 萬子2 萬子3 萬子4 萬子4 萬子5 萬子5赤ドラ 萬子6 萬子6 萬子7 萬子7 萬子8 萬子8 萬子8 | 
933,North,6920,54,0.001,-6920,,0,0,0,0,萬子1 萬子2 萬子2 萬子2 萬子3 萬子7 萬子8 筒子6 索子4 東風 | 萬子5 萬子6 萬子7
934,North,9560,53,0.001,-9560,,0,0,0,0,萬子5赤ドラ 萬子6 萬子8 萬子8 萬子9 萬子9 筒子1 筒子1 筒子1 筒子1 | 萬子7 萬子8 萬子9
935,West,33020,43,0.001,-21540,断么九 平和 清一色 一盃口,0,0,0,16,萬子2 萬子2 萬子3 萬子3 萬子3 萬子4 萬子4 萬子4 萬子5 萬子6 萬子7 萬子7 萬子7 萬子8 | 
936,East,27740,42,0.001,-20470,赤ドラ1 清一色,0,0,0,9,萬子1 萬子1 萬子1 萬子2 萬子2 萬子3 萬子4 萬子5赤ドラ | 萬子3 萬子4 萬子4 萬子5 萬子5 萬子6
937,West,12970,55,0.001,-12970,,0,0,0,0,萬子1 萬子1 萬子2 萬子4 萬子5 萬子6 萬子7 | 萬子2 萬子3 萬子3 萬子4 萬子4 萬子5
938,South,9090,38,0.001,-3640,断么九 平和 三連刻,0,0,0,15,萬子2 萬子2 萬子2 萬子3 萬子3 萬子3 萬子4 萬子4 萬子4 筒子2 筒子2 | 筒子4 筒子5 筒子6
