Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
4626,West,43,109,0.001,0,,0,0,0,51,筒子2 筒子3 筒子4 筒子4 筒子4 筒子8 筒子9 | 筒子1 筒子2 筒子3 筒子7 筒子8 筒子9
4627,South,-1485,109,0.001,0,,0,0,0,0,萬子7 筒子1 筒子2 筒子4 筒子9 索子7 索子9 索子9 東風 西風 北風 北風 白ちゃん | 
4628,East,-1485,109,0.001,0,,0,0,0,0,筒子9 索子2 索子3 索子6 索子7 索子8 索子9 索子9 索子9 東風 東風 南風 白ちゃん | 
4629,South,-1485,109,0.001,0,,0,0,0,0,萬子1 筒子3 筒子8 筒子8 筒子9 索子4 索子5 索子5 索子7 北風 北風 發ちゃん 發ちゃん | 
4630,East,-1485,109,0.001,0,,0,0,0,0,萬子2 筒子4 筒子5 筒子6 筒子9 索子4 索子6 索子8 索子8 索子9 西風 西風 中ちゃん | 
4631,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子8 萬子9 萬子9 筒子2 筒子2 筒子2 索子2 索子5 東風 南風 西風 | 
4632,West,-1485,109,0.001,0,,0,0,0,0,萬子5赤ドラ 萬子5 萬子6 萬子6 萬子6 萬子7 萬子8 萬子8 萬子9 筒子1 筒子6 索子9 東風 | 
4633,North,-1485,109,0.001,0,,0,0,0,0,萬子1 索子2 索子3 索子6 索子7 索子8 索子8 索子8 索子9 索子9 東風 北風 北風 | 
4634,West,-1485,109,0.001,0,,0,0,0,0,萬子4 萬子4 萬子5 萬子5赤ドラ 萬子6 萬子8 筒子3 筒子6 筒子8 筒子9 索子5 索子7 北風 | 
4635,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子4 筒子6 筒子6 索子4 索子5 索子7 索子8 東風 南風 西風 西風 | 
4636,East,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子3 萬子8 萬子9 筒子1 索子2 索子2 索子8 索子9 索子9 南風 西風 西風 | 
4637,North,-1485,109,0.001,0,,0,0,0,0,筒子1 筒子4 筒子5 筒子6 筒子9 索子2 索子7 索子7 索子7 索子9 索子9 東風 東風 | 
